task_id,split,type,pair_index,in_height,in_width,in_area,in_elongation,in_entropy,in_color_diversity,in_bg_ratio,in_comp_count,in_mean_comp_size,in_max_comp_size,in_mean_comp_elong,in_max_comp_elong,in_transition_density,out_height,out_width,out_area,out_elongation,out_entropy,out_color_diversity,out_bg_ratio,out_comp_count,out_mean_comp_size,out_max_comp_size,out_mean_comp_elong,out_max_comp_elong,out_transition_density,delta_area,delta_comp_count,delta_entropy,delta_color_diversity
7666fa5d,eval,test,0,16,16,256,1.0,0.4739291234809583,2,0.0,5,51.2,230.0,1.0,1.0,0.2125,16,16,256,1.0,1.1736039096554356,3,0.0,7,36.57142857142857,141.0,1.0142857142857142,1.1,0.24583333333333332,0,2,0.6996747861744773,1
78332cb0,eval,train,0,11,11,121,1.0,1.7909591126117927,6,0.0,11,11.0,21.0,1.5909090909090908,2.5,0.4,23,5,115,4.6,1.742524032335916,6,0.0,13,8.846153846153847,21.0,2.4230769230769234,5.0,0.38613861386138615,-6,2,-0.04843508027587684,0
78332cb0,eval,train,1,17,5,85,3.4,1.668947884032871,5,0.0,9,9.444444444444445,18.0,2.185185185185185,5.0,0.4189189189189189,5,17,85,3.4,1.668947884032871,5,0.0,9,9.444444444444445,18.0,2.185185185185185,5.0,0.4189189189189189,0,0,0.0,0
78332cb0,eval,train,2,5,17,85,3.4,1.435836440088896,5,0.0,9,9.444444444444445,21.0,2.759259259259259,5.0,0.35135135135135137,17,5,85,3.4,1.435836440088896,5,0.0,9,9.444444444444445,21.0,2.759259259259259,5.0,0.35135135135135137,0,0,0.0,0
78332cb0,eval,test,0,11,11,121,1.0,1.4377270445615586,3,0.0,12,10.083333333333334,21.0,1.4583333333333333,2.5,0.5,5,23,115,4.6,1.370862465083061,3,0.0,14,8.214285714285714,17.0,2.2500000000000004,5.0,0.49504950495049505,-6,2,-0.06686457947849767,0
78332cb0,eval,test,1,23,5,115,4.6,1.481228946024315,4,0.0,13,8.846153846153847,19.0,2.474358974358975,5.0,0.40594059405940597,23,5,115,4.6,1.481228946024315,4,0.0,13,8.846153846153847,19.0,2.474358974358975,5.0,0.40594059405940597,0,0,0.0,0
7b0280bc,eval,train,0,18,18,324,1.0,1.0372518420988674,3,0.12962962962962962,8,35.25,254.0,1.0,1.0,0.272875816993464,18,18,324,1.0,1.2259672615465893,5,0.07098765432098765,11,27.363636363636363,254.0,1.2636363636363637,2.4,0.272875816993464,0,3,0.18871541944772185,2
7b0280bc,eval,train,1,15,15,225,1.0,1.4144697595187696,4,0.0,21,10.714285714285714,146.0,1.3634920634920635,3.0,0.4023809523809524,15,15,225,1.0,1.63721111763061,6,0.0,21,10.714285714285714,146.0,1.3634920634920635,3.0,0.4023809523809524,0,0,0.22274135811184026,2
7b0280bc,eval,train,2,20,20,400,1.0,0.9691601457621246,4,0.0,16,25.0,320.0,1.8020833333333333,7.0,0.24078947368421053,20,20,400,1.0,1.1352565505064929,6,0.0,16,25.0,320.0,1.8020833333333333,7.0,0.24078947368421053,0,0,0.16609640474436826,2
7b0280bc,eval,test,0,30,30,900,1.0,1.1488606992093018,3,0.02,22,40.09090909090909,462.0,1.741666666666667,5.0,0.1764367816091954,30,30,900,1.0,1.346972267513963,5,0.02,22,40.09090909090909,462.0,1.7416666666666665,5.0,0.1764367816091954,0,0,0.19811156830466126,2
7b3084d4,eval,train,0,20,20,400,1.0,0.624116442129007,5,0.91,5,7.2,12.0,1.1833333333333331,1.3333333333333333,0.08421052631578947,6,6,36,1.0,2.084962500721156,5,0.0,5,7.2,12.0,1.1833333333333331,1.3333333333333333,0.4,-364,0,1.460846058592149,0
7b3084d4,eval,train,1,20,20,400,1.0,1.3251198264295407,5,0.75,5,20.0,28.0,1.1533333333333333,1.4,0.11973684210526316,10,10,100,1.0,2.0553668078816316,5,0.0,5,20.0,28.0,1.1533333333333333,1.4,0.18888888888888888,-300,0,0.7302469814520909,0
7b3084d4,eval,train,2,20,20,400,1.0,0.32949365038550543,5,0.96,5,3.2,5.0,1.1,1.5,0.04736842105263158,4,4,16,1.0,2.1800365325772653,5,0.0,5,3.2,5.0,1.1,1.5,0.5416666666666666,-384,0,1.8505428821917598,0
7b3084d4,eval,test,0,20,20,400,1.0,1.9964247168656055,5,0.51,5,39.2,52.0,1.1964285714285716,1.4285714285714286,0.18026315789473685,14,14,196,1.0,2.034108724719991,5,0.0,5,39.2,52.0,1.1964285714285716,1.4285714285714286,0.13186813186813187,-204,0,0.037684007854385415,0
7b5033c1,eval,train,0,16,16,256,1.0,0.6201204948906618,6,0.0,6,42.666666666666664,234.0,1.75,3.0,0.10416666666666667,22,1,22,22.0,2.2965312129339384,5,0.0,5,4.4,5.0,4.4,5.0,0.19047619047619047,-234,-1,1.6764107180432766,-1
7b5033c1,eval,train,1,16,16,256,1.0,0.5967484361836689,4,0.0,4,64.0,232.0,1.0625,1.25,0.10833333333333334,24,1,24,24.0,1.5774287729134877,3,0.0,3,8.0,9.0,8.0,9.0,0.08695652173913043,-232,-1,0.9806803367298188,-1
7b5033c1,eval,test,0,16,16,256,1.0,0.6547530505851563,5,0.0,7,36.57142857142857,231.0,1.5476190476190477,2.5,0.11875,25,1,25,25.0,1.9786885704510973,4,0.0,6,4.166666666666667,6.0,4.166666666666667,6.0,0.20833333333333334,-231,-1,1.323935519865941,-1
7b80bb43,eval,train,0,16,30,480,1.875,0.507410963664697,2,0.0,11,43.63636363636363,382.0,2.0234848484848484,4.0,0.1422319474835886,16,30,480,1.875,0.5011714727964375,2,0.0,8,60.0,383.0,2.0572916666666665,4.0,0.12035010940919037,0,-3,-0.0062394908682594785,0
7b80bb43,eval,train,1,28,24,672,1.1666666666666667,0.4390474320784927,1,0.9092261904761905,9,6.777777777777778,30.0,2.7314814814814814,6.0,0.11687306501547988,28,24,672,1.1666666666666667,0.4390474320784927,1,0.9092261904761905,5,12.2,41.0,3.2,6.0,0.09829721362229102,0,-4,0.0,0
7b80bb43,eval,test,0,29,17,493,1.7058823529411764,0.5225593745369408,2,0.0,7,70.42857142857143,435.0,2.3722689075630257,5.5,0.14361702127659576,29,17,493,1.7058823529411764,0.510651191738992,2,0.0,5,98.6,377.0,3.914509803921568,13.0,0.12127659574468085,0,-2,-0.011908182797948808,0
7c66cb00,eval,train,0,30,24,720,1.25,2.081343027690168,6,0.0,18,40.0,209.0,7.206084656084656,24.0,0.16594516594516595,30,24,720,1.25,2.1334836319869876,6,0.0,20,36.0,240.0,6.7354761904761915,24.0,0.1645021645021645,0,2,0.05214060429681977,0
7c66cb00,eval,train,1,30,24,720,1.25,1.6180433688047218,4,0.0,14,51.42857142857143,261.0,5.618772893772893,24.0,0.13852813852813853,30,24,720,1.25,1.6154824079603225,4,0.0,16,45.0,312.0,4.703926282051282,24.0,0.1406926406926407,0,2,-0.0025609608443992737,0
7c66cb00,eval,train,2,30,24,720,1.25,1.6446175110243484,5,0.0,11,65.45454545454545,354.0,5.756060606060606,24.0,0.10245310245310245,30,24,720,1.25,1.6941202576154986,5,0.0,12,60.0,384.0,5.526388888888889,24.0,0.09668109668109669,0,1,0.04950274659115017,0
7c66cb00,eval,test,0,30,24,720,1.25,1.8352933526473603,5,0.0,18,40.0,294.0,7.154497354497355,24.0,0.1717171717171717,30,24,720,1.25,1.7497604594348233,5,0.0,20,36.0,336.0,6.839047619047619,24.0,0.17027417027417027,0,2,-0.08553289321253699,0
7ed72f31,eval,train,0,18,18,324,1.0,0.6291199462813761,6,0.0,9,36.0,295.0,1.9814814814814814,5.0,0.11601307189542484,18,18,324,1.0,0.9284026764571869,6,0.0,12,27.0,277.0,1.8888888888888886,5.0,0.17973856209150327,0,3,0.29928273017581075,0
7ed72f31,eval,train,1,18,18,324,1.0,0.5867281982719272,5,0.0,8,40.5,295.0,1.9583333333333333,4.0,0.09967320261437909,18,18,324,1.0,0.8587608849681089,5,0.0,12,27.0,276.0,1.6944444444444444,4.0,0.1568627450980392,0,4,0.27203268669618164,0
7ed72f31,eval,test,0,18,18,324,1.0,0.6718626100778305,5,0.0,7,46.285714285714285,291.0,1.7857142857142858,6.0,0.10457516339869281,18,18,324,1.0,1.012802136188644,5,0.0,10,32.4,266.0,1.6,6.0,0.17647058823529413,0,3,0.34093952611081335,0
7ed72f31,eval,test,1,28,28,784,1.0,0.5879054325053221,6,0.0,15,52.266666666666666,720.0,2.011111111111111,6.0,0.09986772486772487,28,28,784,1.0,0.8912376145330374,6,0.0,22,35.63636363636363,675.0,1.8333333333333335,6.0,0.16666666666666666,0,7,0.3033321820277153,0
800d221b,eval,train,0,16,16,256,1.0,1.5075167069163562,4,0.0,15,17.066666666666666,72.0,1.1527777777777777,1.8333333333333333,0.32708333333333334,16,16,256,1.0,1.5078987829960626,4,0.0,16,16.0,47.0,1.1871279761904763,1.8333333333333333,0.3125,0,1,0.0003820760797064171,0
800d221b,eval,train,1,10,10,100,1.0,1.5737639842767377,3,0.48,7,7.428571428571429,38.0,1.0714285714285714,1.5,0.40555555555555556,10,10,100,1.0,1.7370148112524406,3,0.48,8,6.5,14.0,1.25,2.0,0.3888888888888889,0,1,0.16325082697570292,0
800d221b,eval,train,2,20,20,400,1.0,1.6503815250777698,4,0.0,24,16.666666666666668,109.0,1.3451884920634922,3.0,0.3118421052631579,20,20,400,1.0,1.5638694017230022,4,0.0,23,17.391304347826086,81.0,1.2731021394064872,3.0,0.2802631578947368,0,-1,-0.08651212335476766,0
800d221b,eval,test,0,30,30,900,1.0,1.632958848395559,4,0.0,22,40.90909090909091,152.0,1.5052636757182212,2.6666666666666665,0.19885057471264367,30,30,900,1.0,1.4512227955763437,4,0.0,22,40.90909090909091,170.0,1.4080900160445617,2.6666666666666665,0.1752873563218391,0,0,-0.18173605281921534,0
80a900e0,eval,train,0,20,14,280,1.4285714285714286,1.2837592035963534,3,0.5,5,28.0,125.0,1.0857142857142859,1.4285714285714286,1.0,20,14,280,1.4285714285714286,1.4804738290047608,3,0.5,8,17.5,49.0,1.0773809523809523,1.3333333333333333,1.0,0,3,0.19671462540840734,0
80a900e0,eval,train,1,24,30,720,1.25,1.198409231087792,4,0.5,7,51.42857142857143,339.0,1.0357142857142858,1.25,1.0,24,30,720,1.25,1.5396941491295155,4,0.5,14,25.714285714285715,111.0,1.2569577831132452,1.8571428571428572,1.0,0,7,0.34128491804172345,0
80a900e0,eval,test,0,22,21,462,1.0476190476190477,1.559674361917933,7,0.5,14,16.5,185.0,1.0034013605442176,1.0476190476190477,1.0,22,21,462,1.0476190476190477,1.9434405170787346,7,0.5,22,10.5,90.0,1.208008658008658,1.8,1.0,0,8,0.3837661551608016,0
8698868d,eval,train,0,20,15,300,1.3333333333333333,1.4851034187903405,5,0.0,10,30.0,196.0,1.0333333333333332,1.3333333333333333,0.1486725663716814,6,12,72,2.0,1.9411872994313595,4,0.0,6,12.0,20.0,1.0,1.0,0.42857142857142855,-228,-4,0.456083880641019,-1
8698868d,eval,train,1,30,30,900,1.0,2.018183397619164,8,0.0,29,31.03448275862069,500.0,1.2413793103448276,4.0,0.15747126436781608,16,16,256,1.0,2.754884944026595,7,0.0,18,14.222222222222221,33.0,1.3888888888888888,4.0,0.42083333333333334,-644,-11,0.7367015464074309,-1
8698868d,eval,test,0,30,30,900,1.0,2.354981953285935,9,0.024444444444444446,32,27.4375,456.0,1.125,3.0,0.1925287356321839,14,21,294,1.5,3.085585799675918,8,0.07482993197278912,20,13.6,25.0,1.2,3.0,0.4430379746835443,-606,-12,0.7306038463899829,-1
88bcf3b4,eval,train,0,7,7,49,1.0,1.0650971805400413,3,0.7755102040816326,3,3.6666666666666665,6.0,2.0,4.0,0.32142857142857145,7,7,49,1.0,0.9437481340030757,3,0.8163265306122449,3,3.0,4.0,2.3333333333333335,4.0,0.25,0,0,-0.12134904653696565,0
88bcf3b4,eval,train,1,12,12,144,1.0,0.6389227210214561,4,0.0,4,36.0,129.0,3.0,7.0,0.14015151515151514,12,12,144,1.0,0.6389227210214561,4,0.0,4,36.0,129.0,3.0625,7.0,0.13636363636363635,0,0,0.0,0
88bcf3b4,eval,train,2,17,17,289,1.0,0.44594330127828496,4,0.0,4,72.25,270.0,3.1,7.0,0.08455882352941177,17,17,289,1.0,0.44594330127828496,4,0.0,4,72.25,270.0,3.3125,7.0,0.0900735294117647,0,0,0.0,0
88bcf3b4,eval,train,3,10,10,100,1.0,0.8381295189495047,3,0.85,3,5.0,6.0,3.0555555555555554,6.0,0.2111111111111111,10,10,100,1.0,0.7985254709216483,3,0.86,3,4.666666666666667,6.0,3.0555555555555554,6.0,0.2,0,0,-0.03960404802785644,0
88bcf3b4,eval,train,4,9,9,81,1.0,0.8213566384152347,3,0.8518518518518519,3,4.0,6.0,2.4166666666666665,4.0,0.2013888888888889,9,9,81,1.0,0.8213566384152347,3,0.8518518518518519,3,4.0,6.0,2.6666666666666665,4.0,0.2152777777777778,0,0,0.0,0
88bcf3b4,eval,test,0,22,22,484,1.0,0.547711897459541,7,0.0,7,69.14285714285714,449.0,2.5,7.0,0.08874458874458875,22,22,484,1.0,0.547711897459541,7,0.0,7,69.14285714285714,449.0,2.4476190476190474,7.0,0.09090909090909091,0,0,0.0,0
88bcf3b4,eval,test,1,27,27,729,1.0,0.5493064759411294,8,0.0,10,72.9,678.0,2.808333333333333,6.0,0.0811965811965812,27,27,729,1.0,0.5493064759411294,8,0.0,10,72.9,678.0,2.975,6.0,0.08547008547008547,0,0,0.0,0
88e364bc,eval,train,0,20,20,400,1.0,1.5741338625623436,5,0.6025,17,9.352941176470589,66.0,1.2775263951734541,2.0,0.3460526315789474,20,20,400,1.0,1.5741338625623436,5,0.6025,17,9.352941176470589,66.0,1.2775263951734541,2.0,0.3381578947368421,0,0,0.0,0
88e364bc,eval,train,1,20,20,400,1.0,0.9819536373111658,4,0.725,8,13.75,66.0,1.0297619047619047,1.1666666666666667,0.22105263157894736,20,20,400,1.0,0.9819536373111658,4,0.725,8,13.75,66.0,1.0297619047619047,1.1666666666666667,0.21842105263157896,0,0,0.0,0
88e364bc,eval,train,2,20,20,400,1.0,0.9797309333342097,4,0.735,9,11.777777777777779,78.0,1.2296296296296296,2.0,0.24605263157894736,20,20,400,1.0,0.9797309333342097,4,0.735,9,11.777777777777779,78.0,1.2296296296296296,2.0,0.24078947368421053,0,0,0.0,0
88e364bc,eval,test,0,20,20,400,1.0,1.5079920533839943,4,0.5925,17,9.588235294117647,53.0,1.1372549019607845,2.0,0.33026315789473687,20,20,400,1.0,1.5079920533839943,4,0.5925,17,9.588235294117647,53.0,1.1372549019607845,2.0,0.32763157894736844,0,0,0.0,0
88e364bc,eval,test,1,20,20,400,1.0,1.6229260681769309,5,0.555,18,9.88888888888889,76.0,1.183048433048433,2.0,0.34342105263157896,20,20,400,1.0,1.6229260681769309,5,0.555,17,10.470588235294118,76.0,1.2526395173453997,2.0,0.33421052631578946,0,-1,0.0,0
89565ca0,eval,train,0,22,28,616,1.2727272727272727,1.5111527099642097,4,0.6785714285714286,46,4.304347826086956,52.0,1.4915458937198067,7.0,0.37986463620981387,3,4,12,1.3333333333333333,1.7841591278514217,4,0.0,4,3.0,5.0,2.125,4.0,0.47058823529411764,-604,-42,0.273006417887212,0
89565ca0,eval,train,1,22,28,616,1.2727272727272727,2.000395618880442,6,0.5957792207792207,37,6.72972972972973,51.0,1.3065315315315316,2.8,0.4433164128595601,5,4,20,1.25,2.363865121950854,6,0.0,6,3.3333333333333335,7.0,2.388888888888889,4.0,0.5161290322580645,-596,-31,0.3634695030704118,0
89565ca0,eval,train,2,22,20,440,1.1,1.815760554981673,5,0.6068181818181818,33,5.242424242424242,58.0,1.356842231842232,3.0,0.40572792362768495,4,4,16,1.0,2.1084585933443494,5,0.0,5,3.2,6.0,2.2,4.0,0.5,-424,-28,0.29269803836267627,0
89565ca0,eval,test,0,29,30,870,1.0344827586206897,1.8099508628996361,6,0.6471264367816092,42,7.309523809523809,88.0,1.369387755102041,5.0,0.37418203450327187,5,6,30,1.2,2.1742232850498047,6,0.0,6,5.0,13.0,3.0416666666666665,6.0,0.40816326530612246,-840,-36,0.36427242215016853,0
898e7135,eval,train,0,20,15,300,1.3333333333333333,1.255789219141358,5,0.77,13,5.3076923076923075,28.0,1.0384615384615385,1.5,0.19646017699115045,12,12,144,1.0,1.076568742559635,4,0.0,4,36.0,112.0,1.125,1.5,0.16666666666666666,-156,-9,-0.1792204765817229,-1
898e7135,eval,train,1,19,30,570,1.5789473684210527,1.613609455950907,6,0.6403508771929824,14,14.642857142857142,121.0,1.1238095238095238,2.0,0.18148487626031165,28,20,560,1.4,0.8306284298498476,5,0.0,6,93.33333333333333,484.0,1.288888888888889,2.0,0.08955223880597014,-10,-8,-0.7829810261010595,-1
898e7135,eval,test,0,30,30,900,1.0,1.8754750907962279,7,0.6466666666666666,22,14.454545454545455,75.0,1.0454545454545454,2.0,0.19022988505747127,30,30,900,1.0,1.368436767826776,6,0.0,7,128.57142857142858,675.0,1.0,1.0,0.10689655172413794,0,-15,-0.507038322969452,-1
8b7bacbf,eval,train,0,18,24,432,1.3333333333333333,1.1875243836093725,5,0.7638888888888888,14,7.285714285714286,16.0,1.9785714285714284,7.5,0.31630170316301703,18,24,432,1.3333333333333333,1.4607402310464086,5,0.7083333333333334,18,7.0,16.0,1.7981481481481478,7.5,0.31630170316301703,0,4,0.2732158474370361,0
8b7bacbf,eval,train,1,12,20,240,1.6666666666666667,1.1335796674702596,3,0.7291666666666666,6,10.833333333333334,18.0,1.5166666666666666,2.3333333333333335,0.3705357142857143,12,20,240,1.6666666666666667,1.3753027470334165,3,0.6791666666666667,9,8.555555555555555,18.0,1.3444444444444446,2.3333333333333335,0.3705357142857143,0,3,0.24172307956315686,0
8b7bacbf,eval,train,2,16,20,320,1.25,1.3098039836575581,4,0.70625,15,6.266666666666667,8.0,1.7999999999999998,7.0,0.3841059602649007,16,20,320,1.25,1.5053689651580355,4,0.66875,18,5.888888888888889,8.0,1.6666666666666665,7.0,0.3841059602649007,0,3,0.1955649815004774,0
8b7bacbf,eval,train,3,8,8,64,1.0,1.0838975411566854,3,0.765625,3,5.0,8.0,1.2222222222222223,1.6666666666666667,0.35714285714285715,8,8,64,1.0,1.3397999247875139,3,0.703125,4,4.75,8.0,1.1666666666666667,1.6666666666666667,0.35714285714285715,0,1,0.2559023836308285,0
8b7bacbf,eval,test,0,30,30,900,1.0,1.0490423505512256,6,0.0022222222222222222,19,47.26315789473684,718.0,2.0250626566416043,7.0,0.24022988505747125,30,30,900,1.0,1.3672042270663656,6,0.0022222222222222222,25,35.92,670.0,2.167047619047619,8.0,0.24022988505747125,0,6,0.31816187651513994,0
8b7bacbf,eval,test,1,22,26,572,1.1818181818181819,1.5007471642774664,8,0.7237762237762237,19,8.31578947368421,20.0,1.7324561403508774,4.25,0.33667883211678834,22,26,572,1.1818181818181819,1.8732079817030622,8,0.6555944055944056,27,7.296296296296297,20.0,1.5339506172839508,4.25,0.33667883211678834,0,8,0.3724608174255959,0
8b9c3697,eval,train,0,19,22,418,1.1578947368421053,0.5069958568798882,3,0.0,8,52.25,380.0,1.2384868421052633,2.0,0.10566037735849057,19,22,418,1.1578947368421053,0.5309447819969131,3,0.019138755980861243,4,102.5,379.0,1.4769736842105263,2.0,0.10314465408805032,0,-4,0.023948925117024844,0
8b9c3697,eval,train,1,19,22,418,1.1578947368421053,0.5572355050289662,3,0.0,9,46.44444444444444,376.0,1.2119883040935673,2.0,0.11446540880503145,19,22,418,1.1578947368421053,0.7357235743466791,3,0.04784688995215311,5,79.6,363.0,1.381578947368421,2.0,0.12327044025157233,0,-4,0.17848806931771288,0
8b9c3697,eval,train,2,19,22,418,1.1578947368421053,0.6576497362903738,3,0.0,10,41.8,366.0,1.3157894736842106,2.25,0.13836477987421383,19,22,418,1.1578947368421053,0.7560938551354677,3,0.03827751196172249,5,80.4,361.0,1.6315789473684212,2.25,0.12327044025157233,0,-5,0.09844411884509385,0
8b9c3697,eval,test,0,23,27,621,1.173913043478261,0.6523698985276218,3,0.0,15,41.4,545.0,1.3449275362318842,2.25,0.1325503355704698,23,27,621,1.173913043478261,0.8358200396077979,3,0.05958132045088567,7,83.42857142857143,525.0,1.5248447204968945,2.25,0.13003355704697986,0,-8,0.1834501410801761,0
8e5c0c38,eval,train,0,22,22,484,1.0,0.6363242213322968,4,0.0,5,96.8,432.0,1.5238095238095237,3.0,0.11904761904761904,22,22,484,1.0,0.5677301246708164,4,0.0,5,96.8,439.0,1.5,3.0,0.11255411255411256,0,0,-0.06859409666148042,0
8e5c0c38,eval,train,1,22,22,484,1.0,0.613479994716259,3,0.9008264462809917,3,16.0,20.0,1.2555555555555555,1.6,0.09740259740259741,22,22,484,1.0,0.5513425630860348,3,0.9132231404958677,3,14.0,18.0,1.311111111111111,1.4,0.08874458874458875,0,0,-0.06213743163022423,0
8e5c0c38,eval,test,0,22,22,484,1.0,0.9042028759544598,4,0.0,5,96.8,390.0,1.543030303030303,2.2,0.15800865800865802,22,22,484,1.0,0.7798685886493701,4,0.0,5,96.8,407.0,1.5066666666666666,2.2,0.1396103896103896,0,0,-0.12433428730508966,0
8e5c0c38,eval,test,1,22,22,484,1.0,0.8138255984326813,4,0.0,5,96.8,398.0,1.8,3.0,0.15584415584415584,22,22,484,1.0,0.722709900883224,4,0.0,5,96.8,409.0,1.7933333333333334,2.5,0.13636363636363635,0,0,-0.09111569754945736,0
8f215267,eval,train,0,23,23,529,1.0,1.1257509747858008,5,0.0,16,33.0625,336.0,1.94375,3.0,0.22924901185770752,23,23,529,1.0,0.9347517026012298,4,0.0,14,37.785714285714285,364.0,1.6857142857142855,3.0,0.19367588932806323,0,-2,-0.19099927218457102,-1
8f215267,eval,train,1,23,23,529,1.0,1.1360516220612928,6,0.0,15,35.266666666666666,337.0,1.7733333333333334,3.0,0.233201581027668,23,23,529,1.0,0.9275698247511324,4,0.0,13,40.69230769230769,364.0,1.7384615384615385,3.0,0.18972332015810275,0,-2,-0.20848179731016048,-2
8f215267,eval,train,2,20,23,460,1.15,1.2420950274603129,5,0.0,12,38.333333333333336,265.0,1.8680555555555556,3.0,0.25997719498289623,20,23,460,1.15,1.0072586351045671,4,0.0,11,41.81818181818182,295.0,1.8863636363636365,3.0,0.20980615735461802,0,-1,-0.23483639235574572,-1
8f215267,eval,test,0,27,23,621,1.173913043478261,1.3446834051850114,7,0.0,19,32.68421052631579,360.0,1.770556826849733,3.0,0.26677852348993286,27,23,621,1.173913043478261,1.0944370927189448,5,0.0,17,36.529411764705884,401.0,1.7631713554987214,3.0,0.21476510067114093,0,-2,-0.25024631246606654,-2
8f3a5a89,eval,train,0,16,16,256,1.0,0.6977854686044642,3,0.0,7,36.57142857142857,116.0,3.6349206349206353,16.0,0.125,16,16,256,1.0,0.9730393574587006,4,0.0,5,51.2,144.0,4.988888888888889,16.0,0.14583333333333334,0,-2,0.2752538888542364,1
8f3a5a89,eval,train,1,10,10,100,1.0,0.6362113373725785,3,0.0,6,16.666666666666668,86.0,1.4166666666666667,3.0,0.13333333333333333,10,10,100,1.0,1.4840934575172193,4,0.0,7,14.285714285714286,49.0,1.3571428571428572,3.0,0.37777777777777777,0,1,0.8478821201446408,1
8f3a5a89,eval,train,2,20,20,400,1.0,0.6588917132981743,3,0.0,6,66.66666666666667,335.0,1.7833333333333332,5.0,0.06710526315789474,20,20,400,1.0,1.3793811254310135,4,0.0,7,57.142857142857146,240.0,1.6714285714285713,5.0,0.1881578947368421,0,1,0.7204894121328392,1
8f3a5a89,eval,test,0,12,12,144,1.0,0.7957101360175085,3,0.0,5,28.8,104.0,3.5200000000000005,9.0,0.14015151515151514,12,12,144,1.0,1.564352739117573,4,0.0,6,24.0,57.0,3.141666666666667,9.0,0.2916666666666667,0,1,0.7686426031000646,1
9385bd28,eval,train,0,10,10,100,1.0,0.8028442049696136,3,0.85,7,2.142857142857143,3.0,1.0,1.0,0.2,10,10,100,1.0,1.4447208989885998,3,0.63,8,4.625,22.0,1.075,1.6,0.31666666666666665,0,1,0.6418766940189862,0
9385bd28,eval,train,1,10,10,100,1.0,0.8812798655525016,4,0.84,8,2.0,3.0,1.0,1.0,0.2222222222222222,10,10,100,1.0,1.9691951635413076,4,0.42,10,5.8,30.0,1.15,2.0,0.3277777777777778,0,2,1.087915297988806,0
9385bd28,eval,train,2,12,17,204,1.4166666666666667,1.036240213656312,8,0.004901960784313725,16,12.6875,172.0,1.0260416666666667,1.4166666666666667,0.21108179419525067,12,17,204,1.4166666666666667,1.7588546438648451,8,0.004901960784313725,16,12.6875,130.0,1.1666666666666667,2.5,0.23746701846965698,0,0,0.7226144302085331,0
9385bd28,eval,train,3,15,18,270,1.2,0.7243581231605666,4,0.8888888888888888,13,2.3076923076923075,4.0,1.1538461538461537,2.0,0.1341222879684418,15,18,270,1.2,1.3981723208436099,4,0.7222222222222222,12,6.25,20.0,1.2708333333333333,2.0,0.16370808678500987,0,-1,0.6738141976830433,0
9385bd28,eval,test,0,19,13,247,1.4615384615384615,0.9937416770578996,7,0.0,17,14.529411764705882,209.0,1.085972850678733,2.0,0.18831168831168832,19,13,247,1.4615384615384615,1.932013629129664,7,0.0,26,9.5,62.0,2.176282051282051,9.5,0.3225108225108225,0,9,0.9382719520717643,0
9385bd28,eval,test,1,13,19,247,1.4615384615384615,0.9829591867368137,7,0.0,18,13.722222222222221,210.0,1.0256410256410255,1.4615384615384615,0.21212121212121213,13,19,247,1.4615384615384615,1.5796015125737606,7,0.0,21,11.761904761904763,175.0,1.0973748473748475,2.0,0.2683982683982684,0,3,0.5966423258369469,0
97d7923e,eval,train,0,10,15,150,1.5,0.7401322311038377,2,0.8533333333333334,10,2.2,7.0,2.2,7.0,0.1890909090909091,10,15,150,1.5,0.7445850815037808,2,0.8533333333333334,8,2.75,7.0,2.75,7.0,0.18181818181818182,0,-2,0.004452850399943031,0
97d7923e,eval,train,1,10,10,100,1.0,0.6469451160855028,2,0.88,7,1.7142857142857142,5.0,1.7142857142857142,5.0,0.16666666666666666,10,10,100,1.0,0.6073635558851669,2,0.88,5,2.4,7.0,2.4,7.0,0.15555555555555556,0,-2,-0.039581560200335875,0
97d7923e,eval,train,2,10,15,150,1.5,1.011199614459662,4,0.8266666666666667,17,1.5294117647058822,4.0,1.5294117647058822,4.0,0.24727272727272728,10,15,150,1.5,0.9812921718615726,4,0.8266666666666667,13,2.0,6.0,2.0,6.0,0.23272727272727273,0,-4,-0.029907442598089418,0
97d7923e,eval,test,0,10,20,200,2.0,1.4097715648276263,5,0.715,31,1.8387096774193548,8.0,1.564516129032258,5.0,0.34594594594594597,10,20,200,2.0,1.5054141539958268,5,0.715,23,2.4782608695652173,8.0,2.0652173913043477,6.0,0.327027027027027,0,-8,0.09564258916820045,0
981571dc,eval,train,0,30,30,900,1.0,2.9559490897275924,9,0.10333333333333333,263,3.068441064638783,28.0,1.167807351077313,3.0,0.6850574712643678,30,30,900,1.0,2.77431539497519,9,0.0,287,3.1358885017421603,28.0,1.1472706155632983,2.4,0.7459770114942529,0,24,-0.18163369475240243,0
981571dc,eval,train,1,30,30,900,1.0,3.153408144909415,9,0.12666666666666668,275,2.8581818181818184,70.0,1.1565454545454543,3.0,0.6931034482758621,30,30,900,1.0,3.0030886967214876,9,0.0,289,3.114186851211073,80.0,1.1377162629757784,2.0,0.7655172413793103,0,14,-0.1503194481879273,0
981571dc,eval,train,2,30,30,900,1.0,2.9937053096001174,9,0.09333333333333334,232,3.5172413793103448,145.0,1.1431034482758622,2.0,0.6775862068965517,30,30,900,1.0,2.807608095321497,9,0.0,249,3.6144578313253013,160.0,1.1352074966532797,2.0,0.7218390804597701,0,17,-0.18609721427862036,0
