task_id,subset,pair_type,pair_idx,grid_type,4_SameColor_count,4_SameColor_mean_size,4_SameColor_max_size,4_SameColor_mean_elong,4_SameColor_max_elong,4_NonBG_count,4_NonBG_mean_size,4_NonBG_max_size,4_NonBG_mean_elong,4_NonBG_max_elong,8_SameColor_count,8_SameColor_mean_size,8_SameColor_max_size,8_SameColor_mean_elong,8_SameColor_max_elong,8_NonBG_count,8_NonBG_mean_size,8_NonBG_max_size,8_NonBG_mean_elong,8_NonBG_max_elong,color_diversity,border_touching_ratio
142ca369,Evaluation,train,0,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,12.0,12.0,1.0,1.0,0.0,0.0
142ca369,Evaluation,train,0,output,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,4,18.0,22.0,1.5465367965367967,1.6666666666666667,1,72.0,72.0,1.0526315789473684,1.0526315789473684,4.0,1.0
142ca369,Evaluation,train,1,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
142ca369,Evaluation,train,1,output,6,4.0,4.0,1.5,1.5,6,4.0,4.0,1.5,1.5,8,6.5,9.0,1.0,1.0,2,26.0,26.0,1.5555555555555556,1.5555555555555556,4.0,0.5
142ca369,Evaluation,train,2,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
142ca369,Evaluation,train,2,output,4,4.0,4.0,1.5,1.5,4,4.0,4.0,1.5,1.5,5,8.2,11.0,1.0,1.0,1,41.0,41.0,1.25,1.25,5.0,0.4
142ca369,Evaluation,test,0,input,0,0.0,0.0,1.0,1.0,2,21.0,21.0,1.0,1.0,2,6.0,6.0,1.0,1.0,2,21.0,21.0,1.0,1.0,2.0,1.0
142ca369,Evaluation,test,0,output,4,4.0,4.0,1.0,1.0,3,54.666666666666664,112.0,1.0,1.0,10,21.8,60.0,1.0,1.0,1,218.0,218.0,1.0,1.0,7.0,1.0
142ca369,Evaluation,test,1,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
142ca369,Evaluation,test,1,output,4,4.0,4.0,1.5,1.5,6,4.0,4.0,1.3333333333333333,1.5,4,19.0,19.0,1.6666666666666667,1.6666666666666667,2,38.0,38.0,2.2222222222222223,2.2222222222222223,2.0,1.0
16b78196,Evaluation,train,0,input,7,28.142857142857142,138.0,2.142857142857143,6.0,7,28.142857142857142,138.0,2.142857142857143,6.0,7,28.142857142857142,138.0,2.142857142857143,6.0,7,28.142857142857142,138.0,2.142857142857143,6.0,6.0,0.14285714285714285
16b78196,Evaluation,train,0,output,7,28.142857142857142,138.0,2.142857142857143,6.0,1,197.0,197.0,1.7647058823529411,1.7647058823529411,7,28.142857142857142,138.0,2.142857142857143,6.0,1,197.0,197.0,1.7647058823529411,1.7647058823529411,6.0,0.14285714285714285
16b78196,Evaluation,train,1,input,4,44.5,151.0,2.0833333333333335,5.0,4,44.5,151.0,2.083333333333333,5.0,4,44.5,151.0,2.0833333333333335,5.0,4,44.5,151.0,2.083333333333333,5.0,4.0,0.25
16b78196,Evaluation,train,1,output,4,44.5,151.0,2.0833333333333335,5.0,1,178.0,178.0,2.5,2.5,4,44.5,151.0,2.0833333333333335,5.0,1,178.0,178.0,2.5,2.5,4.0,0.25
16b78196,Evaluation,test,0,input,6,40.833333333333336,192.0,1.728174603174603,4.285714285714286,6,40.833333333333336,192.0,1.728174603174603,4.285714285714286,6,40.833333333333336,192.0,1.728174603174603,4.285714285714286,6,40.833333333333336,192.0,1.728174603174603,4.285714285714286,6.0,0.3333333333333333
16b78196,Evaluation,test,0,output,6,40.833333333333336,192.0,1.728174603174603,4.285714285714286,1,245.0,245.0,1.5789473684210527,1.5789473684210527,6,40.833333333333336,192.0,1.728174603174603,4.285714285714286,1,245.0,245.0,1.5789473684210527,1.5789473684210527,6.0,0.16666666666666666
16de56c4,Evaluation,train,0,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
16de56c4,Evaluation,train,0,output,2,8.5,9.0,8.5,9.0,2,8.5,9.0,8.5,9.0,2,8.5,9.0,8.5,9.0,2,8.5,9.0,8.5,9.0,2.0,1.0
16de56c4,Evaluation,train,1,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
16de56c4,Evaluation,train,1,output,1,9.0,9.0,9.0,9.0,1,9.0,9.0,9.0,9.0,1,9.0,9.0,9.0,9.0,1,9.0,9.0,9.0,9.0,1.0,1.0
16de56c4,Evaluation,train,2,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
16de56c4,Evaluation,train,2,output,2,7.0,7.0,7.0,7.0,2,7.0,7.0,7.0,7.0,2,7.0,7.0,7.0,7.0,2,7.0,7.0,7.0,7.0,2.0,1.0
16de56c4,Evaluation,test,0,input,0,0.0,0.0,1.0,1.0,1,5.0,5.0,1.5,1.5,0,0.0,0.0,1.0,1.0,1,5.0,5.0,1.5,1.5,0.0,0.0
16de56c4,Evaluation,test,0,output,2,16.5,18.0,16.5,18.0,2,21.5,39.0,3.75,6.0,2,16.5,18.0,16.5,18.0,2,23.0,40.0,4.25,6.0,2.0,1.0
16de56c4,Evaluation,test,1,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
16de56c4,Evaluation,test,1,output,3,8.333333333333334,9.0,8.333333333333334,9.0,3,8.333333333333334,9.0,8.333333333333334,9.0,3,8.333333333333334,9.0,8.333333333333334,9.0,3,8.333333333333334,9.0,8.333333333333334,9.0,3.0,1.0
1818057f,Evaluation,train,0,input,3,33.666666666666664,89.0,2.1777777777777776,4.0,1,120.0,120.0,1.2,1.2,3,34.666666666666664,89.0,1.9000000000000001,2.5,1,120.0,120.0,1.2,1.2,2.0,0.6666666666666666
1818057f,Evaluation,train,0,output,3,32.666666666666664,89.0,2.066666666666667,4.0,1,120.0,120.0,1.2,1.2,4,26.0,89.0,1.5083333333333333,2.5,1,120.0,120.0,1.2,1.2,3.0,0.5
1818057f,Evaluation,train,1,input,15,15.933333333333334,156.0,1.342222222222222,2.3333333333333335,1,255.0,255.0,1.1333333333333333,1.1333333333333333,15,15.933333333333334,156.0,1.342222222222222,2.3333333333333335,1,255.0,255.0,1.1333333333333333,1.1333333333333333,2.0,0.6666666666666666
1818057f,Evaluation,train,1,output,18,12.944444444444445,156.0,1.0074074074074073,1.1333333333333333,1,255.0,255.0,1.1333333333333333,1.1333333333333333,18,12.944444444444445,156.0,1.0074074074074073,1.1333333333333333,1,255.0,255.0,1.1333333333333333,1.1333333333333333,3.0,0.3888888888888889
1818057f,Evaluation,train,2,input,7,20.571428571428573,64.0,1.4190476190476191,1.6666666666666667,1,144.0,144.0,1.0,1.0,5,28.8,70.0,1.3515151515151516,1.6666666666666667,1,144.0,144.0,1.0,1.0,2.0,0.8
1818057f,Evaluation,train,2,output,8,17.375,64.0,1.3250000000000002,1.6666666666666667,1,144.0,144.0,1.0,1.0,7,20.0,70.0,1.2796536796536795,1.6666666666666667,1,144.0,144.0,1.0,1.0,3.0,0.7142857142857143
1818057f,Evaluation,test,0,input,17,23.88235294117647,138.0,1.5774976657329598,3.5,1,484.0,484.0,1.0,1.0,12,35.25,173.0,1.258306100217865,2.0,1,484.0,484.0,1.0,1.0,2.0,0.5833333333333334
1818057f,Evaluation,test,0,output,24,15.833333333333334,138.0,1.4453703703703702,3.5,1,484.0,484.0,1.0,1.0,24,17.166666666666668,173.0,1.2944308278867103,2.6,1,484.0,484.0,1.0,1.0,3.0,0.4583333333333333
195c6913,Evaluation,train,0,input,7,25.428571428571427,88.0,1.2420634920634919,2.111111111111111,3,59.333333333333336,100.0,1.5648148148148149,2.111111111111111,7,25.428571428571427,88.0,1.2420634920634919,2.111111111111111,3,59.333333333333336,100.0,1.5648148148148149,2.111111111111111,4.0,0.42857142857142855
195c6913,Evaluation,train,0,output,3,57.666666666666664,97.0,1.4907407407407407,1.8888888888888888,1,212.0,212.0,1.0,1.0,4,44.25,97.0,1.3680555555555556,1.8888888888888888,1,212.0,212.0,1.0,1.0,2.0,0.75
195c6913,Evaluation,train,1,input,7,89.0,319.0,1.2082203510774938,1.7692307692307692,1,625.0,625.0,1.0,1.0,7,89.0,319.0,1.2082203510774938,1.7692307692307692,1,625.0,625.0,1.0,1.0,5.0,0.5714285714285714
195c6913,Evaluation,train,1,output,9,63.333333333333336,154.0,3.2751766751766755,17.0,1,625.0,625.0,1.0,1.0,9,63.333333333333336,154.0,3.2751766751766755,17.0,1,625.0,625.0,1.0,1.0,2.0,0.8888888888888888
195c6913,Evaluation,train,2,input,8,77.875,294.0,1.3080723624201887,2.0,1,625.0,625.0,1.0,1.0,8,77.875,294.0,1.3080723624201887,2.0,1,625.0,625.0,1.0,1.0,5.0,0.5
195c6913,Evaluation,train,2,output,14,38.785714285714285,201.0,2.8059412809412807,9.0,1,625.0,625.0,1.0,1.0,16,34.5625,201.0,2.578809731934732,9.0,1,625.0,625.0,1.0,1.0,3.0,0.5625
195c6913,Evaluation,test,0,input,8,112.25,435.0,1.0612980769230769,1.375,1,900.0,900.0,1.0,1.0,8,112.25,435.0,1.0612980769230769,1.375,1,900.0,900.0,1.0,1.0,7.0,0.25
195c6913,Evaluation,test,0,output,9,91.44444444444444,405.0,2.202441077441078,6.0,1,900.0,900.0,1.0,1.0,9,91.44444444444444,405.0,2.202441077441078,6.0,1,900.0,900.0,1.0,1.0,2.0,0.4444444444444444
195c6913,Evaluation,test,1,input,10,89.8,539.0,1.4375,3.142857142857143,1,900.0,900.0,1.0,1.0,10,89.8,539.0,1.4375,3.142857142857143,1,900.0,900.0,1.0,1.0,5.0,0.5
195c6913,Evaluation,test,1,output,12,67.5,157.0,2.2614989177489178,3.3333333333333335,1,900.0,900.0,1.0,1.0,12,67.5,157.0,2.2614989177489178,3.3333333333333335,1,900.0,900.0,1.0,1.0,2.0,0.8333333333333334
1ae2feb7,Evaluation,train,0,input,5,5.6,11.0,5.6,11.0,2,14.5,25.0,2.9166666666666665,4.0,5,5.6,11.0,5.6,11.0,2,14.5,25.0,2.9166666666666665,4.0,5.0,0.8
1ae2feb7,Evaluation,train,0,output,6,6.333333333333333,11.0,6.333333333333333,11.0,2,21.0,38.0,2.7272727272727275,4.0,6,6.333333333333333,11.0,6.333333333333333,11.0,2,21.0,38.0,2.7272727272727275,4.0,6.0,0.8333333333333334
1ae2feb7,Evaluation,train,1,input,1,11.0,11.0,11.0,11.0,1,16.0,16.0,1.8333333333333333,1.8333333333333333,1,11.0,11.0,11.0,11.0,1,16.0,16.0,1.8333333333333333,1.8333333333333333,1.0,1.0
1ae2feb7,Evaluation,train,1,output,1,11.0,11.0,11.0,11.0,1,27.0,27.0,1.4545454545454546,1.4545454545454546,1,11.0,11.0,11.0,11.0,1,27.0,27.0,1.4545454545454546,1.4545454545454546,1.0,1.0
1ae2feb7,Evaluation,train,2,input,1,13.0,13.0,13.0,13.0,1,19.0,19.0,3.25,3.25,1,13.0,13.0,13.0,13.0,1,19.0,19.0,3.25,3.25,1.0,1.0
1ae2feb7,Evaluation,train,2,output,2,12.0,13.0,12.0,13.0,1,32.0,32.0,1.1538461538461537,1.1538461538461537,2,12.0,13.0,12.0,13.0,1,32.0,32.0,1.1538461538461537,1.1538461538461537,2.0,1.0
1ae2feb7,Evaluation,test,0,input,2,6.5,9.0,6.5,9.0,1,24.0,24.0,1.5,1.5,2,6.5,9.0,6.5,9.0,1,24.0,24.0,1.5,1.5,2.0,1.0
1ae2feb7,Evaluation,test,0,output,3,9.0,14.0,9.0,14.0,1,64.0,64.0,2.2222222222222223,2.2222222222222223,3,9.0,14.0,9.0,14.0,1,64.0,64.0,2.2222222222222223,2.2222222222222223,3.0,1.0
1ae2feb7,Evaluation,test,1,input,2,6.0,8.0,6.0,8.0,1,17.0,17.0,1.6,1.6,2,6.0,8.0,6.0,8.0,1,17.0,17.0,1.6,1.6,2.0,0.5
1ae2feb7,Evaluation,test,1,output,2,6.0,8.0,6.0,8.0,1,23.0,23.0,1.1428571428571428,1.1428571428571428,2,6.0,8.0,6.0,8.0,1,23.0,23.0,1.1428571428571428,1.1428571428571428,2.0,0.5
1ae2feb7,Evaluation,test,2,input,1,8.0,8.0,8.0,8.0,1,14.0,14.0,2.6666666666666665,2.6666666666666665,1,8.0,8.0,8.0,8.0,1,14.0,14.0,2.6666666666666665,2.6666666666666665,1.0,1.0
1ae2feb7,Evaluation,test,2,output,3,10.666666666666666,12.0,10.666666666666666,12.0,1,40.0,40.0,1.875,1.875,3,10.666666666666666,12.0,10.666666666666666,12.0,1,40.0,40.0,1.875,1.875,3.0,1.0
20270e3b,Evaluation,train,0,input,5,16.4,27.0,1.215238095238095,1.4,1,91.0,91.0,1.8571428571428572,1.8571428571428572,4,21.0,27.0,1.1857142857142855,1.4,1,91.0,91.0,1.8571428571428572,1.8571428571428572,2.0,0.75
20270e3b,Evaluation,train,0,output,3,18.0,34.0,1.1142857142857143,1.2,1,56.0,56.0,1.1428571428571428,1.1428571428571428,2,28.0,36.0,1.1714285714285713,1.2,1,56.0,56.0,1.1428571428571428,1.1428571428571428,2.0,0.5
20270e3b,Evaluation,train,1,input,4,21.75,60.0,1.4702380952380953,1.7142857142857142,1,91.0,91.0,1.8571428571428572,1.8571428571428572,4,21.75,60.0,1.4702380952380953,1.7142857142857142,1,91.0,91.0,1.8571428571428572,1.8571428571428572,2.0,1.0
20270e3b,Evaluation,train,1,output,4,10.25,20.0,2.2916666666666665,5.0,1,42.0,42.0,1.1666666666666667,1.1666666666666667,4,10.25,20.0,2.2916666666666665,5.0,1,42.0,42.0,1.1666666666666667,1.1666666666666667,2.0,1.0
20270e3b,Evaluation,train,2,input,2,8.0,8.0,1.0,1.0,1,27.0,27.0,3.0,3.0,2,8.0,8.0,1.0,1.0,1,27.0,27.0,3.0,3.0,1.0,1.0
20270e3b,Evaluation,train,2,output,1,16.0,16.0,2.0,2.0,1,18.0,18.0,2.0,2.0,1,16.0,16.0,2.0,2.0,1,18.0,18.0,2.0,2.0,1.0,1.0
20270e3b,Evaluation,train,3,input,3,19.0,35.0,1.7063492063492063,2.3333333333333335,1,63.0,63.0,1.2857142857142858,1.2857142857142858,3,19.0,35.0,1.7063492063492063,2.3333333333333335,1,63.0,63.0,1.2857142857142858,1.2857142857142858,2.0,1.0
20270e3b,Evaluation,train,3,output,3,18.666666666666668,24.0,2.3000000000000003,2.5,1,60.0,60.0,2.4,2.4,3,18.666666666666668,24.0,2.3000000000000003,2.5,1,60.0,60.0,2.4,2.4,2.0,1.0
20270e3b,Evaluation,test,0,input,3,36.0,74.0,1.611111111111111,2.5,1,110.0,110.0,1.1,1.1,3,36.0,74.0,1.611111111111111,2.5,1,110.0,110.0,1.1,1.1,2.0,1.0
20270e3b,Evaluation,test,0,output,3,16.666666666666668,34.0,1.75,2.0,1,50.0,50.0,2.0,2.0,3,16.666666666666668,34.0,1.75,2.0,1,50.0,50.0,2.0,2.0,2.0,1.0
20270e3b,Evaluation,test,1,input,5,8.6,11.0,1.4333333333333333,1.6666666666666667,1,55.0,55.0,2.2,2.2,5,10.2,12.0,1.3666666666666667,1.6666666666666667,1,55.0,55.0,2.2,2.2,2.0,1.0
20270e3b,Evaluation,test,1,output,5,12.4,22.0,1.3,1.5,1,64.0,64.0,1.0,1.0,3,21.333333333333332,24.0,1.5,1.75,1,64.0,64.0,1.0,1.0,2.0,1.0
20a9e565,Evaluation,train,0,input,4,10.5,15.0,1.6416666666666666,2.0,4,10.5,15.0,1.6416666666666666,2.0,4,10.5,15.0,1.6416666666666666,2.0,4,10.5,15.0,1.6416666666666666,2.0,3.0,0.0
20a9e565,Evaluation,train,0,output,1,13.0,13.0,2.0,2.0,1,13.0,13.0,2.0,2.0,1,13.0,13.0,2.0,2.0,1,13.0,13.0,2.0,2.0,1.0,1.0
20a9e565,Evaluation,train,1,input,36,4.0,4.0,1.5,1.5,6,24.0,44.0,6.5,11.5,36,4.0,4.0,1.5,1.5,6,24.0,44.0,6.5,11.5,3.0,0.0
20a9e565,Evaluation,train,1,output,6,4.0,4.0,1.5,1.5,1,27.0,27.0,7.0,7.0,6,4.0,4.0,1.5,1.5,1,27.0,27.0,7.0,7.0,3.0,1.0
20a9e565,Evaluation,train,2,input,5,23.0,33.0,2.9999999999999996,4.333333333333333,5,23.0,33.0,3.0,4.333333333333333,5,23.0,33.0,2.9999999999999996,4.333333333333333,5,23.0,33.0,3.0,4.333333333333333,3.0,0.0
20a9e565,Evaluation,train,2,output,1,43.0,43.0,5.666666666666667,5.666666666666667,1,43.0,43.0,5.666666666666667,5.666666666666667,1,43.0,43.0,5.666666666666667,5.666666666666667,1,43.0,43.0,5.666666666666667,5.666666666666667,1.0,1.0
20a9e565,Evaluation,test,0,input,4,23.0,36.0,4.333333333333333,6.666666666666667,4,23.0,36.0,4.333333333333334,6.666666666666667,4,23.0,36.0,4.333333333333333,6.666666666666667,4,23.0,36.0,4.333333333333334,6.666666666666667,2.0,0.0
20a9e565,Evaluation,test,0,output,1,29.0,29.0,10.5,10.5,1,29.0,29.0,10.5,10.5,1,29.0,29.0,10.5,10.5,1,29.0,29.0,10.5,10.5,1.0,1.0
20a9e565,Evaluation,test,1,input,9,5.0,7.0,1.8333333333333333,2.5,3,17.0,27.0,2.3055555555555554,2.5,9,5.0,7.0,1.8333333333333333,2.5,3,17.0,27.0,2.3055555555555554,2.5,2.0,0.1111111111111111
20a9e565,Evaluation,test,1,output,7,4.428571428571429,7.0,1.6428571428571428,2.5,1,37.0,37.0,2.125,2.125,7,4.428571428571429,7.0,1.6428571428571428,2.5,1,37.0,37.0,2.125,2.125,2.0,0.42857142857142855
21897d95,Evaluation,train,0,input,7,26.142857142857142,53.0,1.9404761904761905,4.0,1,191.0,191.0,1.3333333333333333,1.3333333333333333,7,26.142857142857142,53.0,1.9404761904761905,4.0,1,191.0,191.0,1.3333333333333333,1.3333333333333333,6.0,0.8571428571428571
21897d95,Evaluation,train,0,output,3,47.333333333333336,66.0,2.5277777777777777,4.0,1,142.0,142.0,1.3333333333333333,1.3333333333333333,3,47.333333333333336,66.0,2.5277777777777777,4.0,1,142.0,142.0,1.3333333333333333,1.3333333333333333,2.0,1.0
21897d95,Evaluation,train,1,input,9,9.777777777777779,28.0,1.8518518518518516,2.5,1,100.0,100.0,1.0,1.0,9,10.11111111111111,28.0,1.796296296296296,2.5,1,100.0,100.0,1.0,1.0,5.0,0.7777777777777778
21897d95,Evaluation,train,1,output,5,20.0,39.0,2.666666666666667,5.0,1,100.0,100.0,1.0,1.0,5,20.0,39.0,2.666666666666667,5.0,1,100.0,100.0,1.0,1.0,5.0,1.0
21897d95,Evaluation,train,2,input,10,11.3,30.0,1.925,6.0,1,126.0,126.0,1.5555555555555556,1.5555555555555556,10,11.3,30.0,1.925,6.0,1,126.0,126.0,1.5555555555555556,1.5555555555555556,7.0,0.9
21897d95,Evaluation,train,2,output,6,21.0,36.0,2.388888888888889,6.0,1,126.0,126.0,1.5555555555555556,1.5555555555555556,6,21.0,36.0,2.388888888888889,6.0,1,126.0,126.0,1.5555555555555556,1.5555555555555556,6.0,1.0
21897d95,Evaluation,train,3,input,9,10.777777777777779,26.0,1.8425925925925928,3.3333333333333335,1,100.0,100.0,1.0,1.0,6,16.166666666666668,26.0,1.9305555555555556,3.3333333333333335,1,100.0,100.0,1.0,1.0,5.0,0.8333333333333334
21897d95,Evaluation,train,3,output,4,25.0,30.0,2.4375000000000004,3.3333333333333335,1,100.0,100.0,1.0,1.0,4,25.0,30.0,2.4375000000000004,3.3333333333333335,1,100.0,100.0,1.0,1.0,3.0,1.0
21897d95,Evaluation,test,0,input,13,60.30769230769231,231.0,1.5866863905325443,3.8,1,795.0,795.0,1.0,1.0,13,60.38461538461539,231.0,1.5866863905325443,3.8,1,795.0,795.0,1.0,1.0,8.0,0.38461538461538464
21897d95,Evaluation,test,0,output,6,117.5,240.0,1.6685897435897434,3.8,1,705.0,705.0,1.0,1.0,6,117.5,240.0,1.6685897435897434,3.8,1,705.0,705.0,1.0,1.0,5.0,0.3333333333333333
21897d95,Evaluation,test,1,input,12,47.666666666666664,135.0,2.486111111111111,6.0,1,576.0,576.0,1.0,1.0,12,47.666666666666664,135.0,2.486111111111111,6.0,1,576.0,576.0,1.0,1.0,8.0,0.3333333333333333
21897d95,Evaluation,test,1,output,6,96.0,144.0,3.5555555555555554,6.0,1,576.0,576.0,1.0,1.0,6,96.0,144.0,3.5555555555555554,6.0,1,576.0,576.0,1.0,1.0,6.0,0.6666666666666666
221dfab4,Evaluation,train,0,input,9,70.88888888888889,462.0,2.3409090909090913,4.0,1,638.0,638.0,1.3181818181818181,1.3181818181818181,9,70.88888888888889,462.0,2.3409090909090913,4.0,1,638.0,638.0,1.3181818181818181,1.3181818181818181,3.0,0.2222222222222222
221dfab4,Evaluation,train,0,output,31,20.161290322580644,430.0,4.228005865102639,16.0,1,638.0,638.0,1.3181818181818181,1.3181818181818181,27,23.14814814814815,446.0,4.261784511784511,16.0,1,638.0,638.0,1.3181818181818181,1.3181818181818181,4.0,0.1111111111111111
221dfab4,Evaluation,train,1,input,7,90.28571428571429,433.0,1.7041847041847042,3.0,1,638.0,638.0,1.3181818181818181,1.3181818181818181,7,90.28571428571429,433.0,1.7041847041847042,3.0,1,638.0,638.0,1.3181818181818181,1.3181818181818181,2.0,0.42857142857142855
221dfab4,Evaluation,train,1,output,12,48.833333333333336,412.0,3.7806818181818183,11.0,1,638.0,638.0,1.3181818181818181,1.3181818181818181,12,49.166666666666664,416.0,3.7806818181818183,11.0,1,638.0,638.0,1.3181818181818181,1.3181818181818181,3.0,0.25
221dfab4,Evaluation,test,0,input,7,89.14285714285714,396.0,2.9107142857142856,8.0,1,625.0,625.0,1.0,1.0,7,89.28571428571429,397.0,2.9107142857142856,8.0,1,625.0,625.0,1.0,1.0,3.0,0.5714285714285714
221dfab4,Evaluation,test,0,output,24,25.583333333333332,377.0,6.648611111111111,17.0,1,625.0,625.0,1.0,1.0,23,26.73913043478261,386.0,6.589855072463768,17.0,1,625.0,625.0,1.0,1.0,4.0,0.21739130434782608
221dfab4,Evaluation,test,1,input,11,81.81818181818181,610.0,1.9297619047619046,5.0,1,900.0,900.0,1.0,1.0,11,81.81818181818181,610.0,1.9297619047619046,5.0,1,900.0,900.0,1.0,1.0,3.0,0.18181818181818182
221dfab4,Evaluation,test,1,output,34,26.147058823529413,599.0,4.2519607843137255,10.0,1,900.0,900.0,1.0,1.0,33,26.939393939393938,604.0,4.229292929292929,10.0,1,900.0,900.0,1.0,1.0,4.0,0.06060606060606061
247ef758,Evaluation,train,0,input,6,8.166666666666666,12.0,3.5416666666666665,12.0,1,74.0,74.0,1.5,1.5,6,8.166666666666666,12.0,3.5416666666666665,12.0,1,74.0,74.0,1.5,1.5,4.0,1.0
247ef758,Evaluation,train,0,output,6,8.0,12.0,3.5416666666666665,12.0,2,36.5,60.0,1.25,1.25,6,8.0,12.0,3.5416666666666665,12.0,2,36.5,60.0,1.25,1.25,4.0,0.6666666666666666
247ef758,Evaluation,train,1,input,4,5.75,10.0,3.5,10.0,2,25.5,46.0,1.05,1.1,5,5.4,10.0,3.0,10.0,2,29.0,46.0,2.05,3.0,4.0,1.0
247ef758,Evaluation,train,1,output,7,6.285714285714286,10.0,2.523809523809524,10.0,1,66.0,66.0,1.1,1.1,8,6.0,10.0,2.333333333333333,10.0,1,70.0,70.0,1.1,1.1,4.0,0.875
247ef758,Evaluation,train,2,input,6,5.5,10.0,2.6666666666666665,10.0,1,55.0,55.0,1.4,1.4,7,5.285714285714286,10.0,2.4285714285714284,10.0,1,58.0,58.0,1.4,1.4,4.0,1.0
247ef758,Evaluation,train,2,output,6,5.5,10.0,2.6666666666666665,10.0,2,27.5,50.0,1.2,1.4,7,5.428571428571429,10.0,2.476190476190476,10.0,2,29.0,53.0,1.2,1.4,4.0,0.8571428571428571
247ef758,Evaluation,test,0,input,5,7.6,16.0,2.6,7.5,3,28.666666666666668,73.0,1.0444444444444445,1.1333333333333333,6,7.166666666666667,16.0,2.3333333333333335,7.5,3,29.666666666666668,76.0,1.0888888888888888,1.2666666666666666,5.0,1.0
247ef758,Evaluation,test,0,output,6,7.333333333333333,16.0,2.444444444444444,7.5,2,47.0,83.0,1.1916666666666667,1.25,7,7.0,16.0,2.238095238095238,7.5,2,48.5,86.0,1.2583333333333333,1.2666666666666666,5.0,0.7142857142857143
247ef758,Evaluation,test,1,input,6,5.833333333333333,12.0,3.0,12.0,2,33.5,57.0,1.5833333333333335,2.0,7,5.714285714285714,12.0,2.7142857142857144,12.0,2,37.0,64.0,1.75,2.0,5.0,0.8571428571428571
247ef758,Evaluation,test,1,output,6,6.833333333333333,12.0,3.1666666666666665,12.0,2,36.0,66.0,1.2083333333333333,1.3333333333333333,7,6.571428571428571,12.0,2.857142857142857,12.0,1,74.0,74.0,1.0833333333333333,1.0833333333333333,5.0,0.7142857142857143
269e22fb,Evaluation,train,0,input,3,26.666666666666668,33.0,1.55,1.8,1,80.0,80.0,1.25,1.25,3,26.666666666666668,33.0,1.55,1.8,1,80.0,80.0,1.25,1.25,2.0,1.0
269e22fb,Evaluation,train,0,output,13,29.615384615384617,165.0,2.93482905982906,7.0,1,400.0,400.0,1.0,1.0,10,39.6,169.0,2.9736111111111114,7.0,1,400.0,400.0,1.0,1.0,2.0,0.6
269e22fb,Evaluation,train,1,input,7,16.285714285714285,42.0,2.1547619047619047,5.0,1,128.0,128.0,2.0,2.0,5,23.6,46.0,2.1416666666666666,5.0,1,128.0,128.0,2.0,2.0,2.0,1.0
269e22fb,Evaluation,train,1,output,13,29.615384615384617,165.0,2.93482905982906,7.0,1,400.0,400.0,1.0,1.0,10,39.6,169.0,2.973611111111111,7.0,1,400.0,400.0,1.0,1.0,2.0,0.6
269e22fb,Evaluation,train,2,input,1,38.0,38.0,1.1111111111111112,1.1111111111111112,1,38.0,38.0,1.1111111111111112,1.1111111111111112,1,38.0,38.0,1.1111111111111112,1.1111111111111112,1,38.0,38.0,1.1111111111111112,1.1111111111111112,1.0,1.0
269e22fb,Evaluation,train,2,output,1,165.0,165.0,1.0,1.0,1,165.0,165.0,1.0,1.0,1,169.0,169.0,1.0,1.0,1,169.0,169.0,1.0,1.0,1.0,1.0
269e22fb,Evaluation,train,3,input,6,25.0,73.0,3.2247474747474745,6.5,1,156.0,156.0,1.0833333333333333,1.0833333333333333,6,25.0,73.0,3.2247474747474745,6.5,1,156.0,156.0,1.0833333333333333,1.0833333333333333,2.0,0.6666666666666666
269e22fb,Evaluation,train,3,output,13,29.615384615384617,165.0,2.93482905982906,7.0,1,400.0,400.0,1.0,1.0,10,39.6,169.0,2.9736111111111114,7.0,1,400.0,400.0,1.0,1.0,2.0,0.6
269e22fb,Evaluation,train,4,input,5,13.2,25.0,2.7299999999999995,6.0,1,80.0,80.0,1.25,1.25,3,24.333333333333332,37.0,2.861111111111111,6.0,1,80.0,80.0,1.25,1.25,2.0,1.0
