task_id,split,type,pair_index,in_height,in_width,in_area,in_elongation,in_entropy,in_color_diversity,in_bg_ratio,in_comp_count,in_mean_comp_size,in_max_comp_size,in_mean_comp_elong,in_max_comp_elong,in_transition_density,out_height,out_width,out_area,out_elongation,out_entropy,out_color_diversity,out_bg_ratio,out_comp_count,out_mean_comp_size,out_max_comp_size,out_mean_comp_elong,out_max_comp_elong,out_transition_density,delta_area,delta_comp_count,delta_entropy,delta_color_diversity
99306f82,eval,test,0,20,20,400,1.0,0.6671088402413632,6,0.8625,6,9.166666666666666,50.0,1.0128205128205128,1.0769230769230769,0.15526315789473685,20,20,400,1.0,2.1445098140452754,6,0.5325,11,17.0,50.0,1.0868303413757958,1.3333333333333333,0.29210526315789476,0,5,1.4774009738039122,0
9a4bb226,eval,train,0,15,15,225,1.0,1.1027017506348893,8,0.84,12,3.0,5.0,1.625,3.0,0.16904761904761906,3,3,9,1.0,1.584962500721156,3,0.0,4,2.25,3.0,1.75,3.0,0.5833333333333334,-216,-8,0.4822607500862668,-5
9a4bb226,eval,train,1,15,15,225,1.0,1.1219258748984113,9,0.84,12,3.0,6.0,1.4583333333333333,3.0,0.1761904761904762,3,3,9,1.0,1.4355205042826666,3,0.0,4,2.25,3.0,2.25,3.0,0.5833333333333334,-216,-8,0.3135946293842553,-6
9a4bb226,eval,train,2,15,15,225,1.0,1.1286359860287536,9,0.84,12,3.0,6.0,1.0416666666666667,1.5,0.19047619047619047,3,3,9,1.0,1.5304930567574826,3,0.0,4,2.25,4.0,1.125,1.5,0.8333333333333334,-216,-8,0.401857070728729,-6
9a4bb226,eval,test,0,15,15,225,1.0,1.124393237395939,9,0.84,12,3.0,6.0,1.375,3.0,0.1761904761904762,3,3,9,1.0,1.3516441151533922,3,0.0,3,3.0,5.0,1.8333333333333333,3.0,0.4166666666666667,-216,-9,0.22725087775745312,-6
9b2a60aa,eval,train,0,16,22,352,1.375,0.2348659260314938,3,0.96875,5,2.2,7.0,1.0,1.0,0.04804804804804805,16,22,352,1.375,0.5758606232851498,3,0.9090909090909091,8,4.0,7.0,1.0,1.0,0.12012012012012012,0,3,0.34099469725365594,0
9b2a60aa,eval,train,1,23,17,391,1.3529411764705883,0.20127783339594837,3,0.9744245524296675,5,2.0,6.0,1.0,1.0,0.04582210242587601,23,17,391,1.3529411764705883,0.4793248466422106,3,0.928388746803069,8,3.5,6.0,1.0,1.0,0.11859838274932614,0,3,0.27804701324626224,0
9b2a60aa,eval,train,2,23,14,322,1.6428571428571428,0.25228423988288595,3,0.9658385093167702,5,2.2,7.0,1.0,1.0,0.05271828665568369,23,14,322,1.6428571428571428,0.6160919212688685,3,0.9006211180124224,8,4.0,7.0,1.0,1.0,0.13179571663920922,0,3,0.3638076813859825,0
9b2a60aa,eval,test,0,13,24,312,1.8461538461538463,0.2726746318139357,4,0.9647435897435898,6,1.8333333333333333,6.0,1.0,1.0,0.054514480408858604,13,24,312,1.8461538461538463,0.7220560577480134,4,0.8878205128205128,10,3.5,6.0,1.0,1.0,0.13287904599659284,0,4,0.4493814259340777,0
9b365c51,eval,train,0,8,20,160,2.5,1.590468570732828,4,0.6,5,12.8,24.0,5.2,8.0,0.3013698630136986,8,20,160,2.5,1.1917601481809734,3,0.75,3,13.333333333333334,16.0,1.3333333333333333,2.0,0.14383561643835616,0,-2,-0.3987084225518547,-1
9b365c51,eval,train,1,6,15,90,2.5,1.7619416256192604,4,0.5444444444444444,4,10.25,23.0,4.833333333333333,6.0,0.3584905660377358,6,15,90,2.5,1.2199966987965802,3,0.7444444444444445,3,7.666666666666667,9.0,1.5,2.0,0.13836477987421383,0,-1,-0.5419449268226801,-1
9b365c51,eval,train,2,7,18,126,2.5714285714285716,1.8578198394274734,5,0.5714285714285714,6,9.0,16.0,5.083333333333333,7.0,0.3744493392070485,7,18,126,2.5714285714285716,1.1310541303649961,4,0.7936507936507936,4,6.5,10.0,1.625,2.5,0.14096916299559473,0,-2,-0.7267657090624773,-1
9b365c51,eval,test,0,7,28,196,4.0,2.0283876147741435,7,0.5204081632653061,7,13.428571428571429,52.0,6.306122448979592,7.0,0.36694677871148457,7,28,196,4.0,1.4992943636894152,6,0.7346938775510204,6,8.666666666666666,15.0,1.6111111111111114,2.0,0.14565826330532214,0,-1,-0.5290932510847284,-1
9b4c17c4,eval,train,0,15,15,225,1.0,1.2833892948356531,3,0.0,6,37.5,125.0,1.527777777777778,2.5,0.11190476190476191,15,15,225,1.0,1.2833892948356531,3,0.0,5,45.0,125.0,1.5333333333333334,2.5,0.09047619047619047,0,-1,0.0,0
9b4c17c4,eval,train,1,11,13,143,1.1818181818181819,1.439043271787873,3,0.0,6,23.833333333333332,67.0,1.400793650793651,1.8333333333333333,0.17938931297709923,11,13,143,1.1818181818181819,1.439043271787873,3,0.0,4,35.75,67.0,1.413690476190476,1.8333333333333333,0.14122137404580154,0,-2,0.0,0
9b4c17c4,eval,train,2,12,14,168,1.1666666666666667,1.4315602842833155,3,0.0,7,24.0,84.0,1.5714285714285714,2.0,0.18064516129032257,12,14,168,1.1666666666666667,1.4315602842833155,3,0.0,7,24.0,84.0,1.5714285714285714,2.0,0.14516129032258066,0,0,0.0,0
9b4c17c4,eval,train,3,12,11,132,1.0909090909090908,1.324731857684129,3,0.0,6,22.0,78.0,1.4375,2.75,0.16597510373443983,12,11,132,1.0909090909090908,1.324731857684129,3,0.0,5,26.4,78.0,1.625,2.75,0.12863070539419086,0,-1,0.0,0
9b4c17c4,eval,test,0,10,11,110,1.1,1.4893760113225338,3,0.0,7,15.714285714285714,48.0,1.523809523809524,2.0,0.23115577889447236,10,11,110,1.1,1.4893760113225338,3,0.0,5,22.0,48.0,1.6666666666666667,2.0,0.18090452261306533,0,-2,0.0,0
9b4c17c4,eval,test,1,9,9,81,1.0,1.3603175370287797,3,0.0,6,13.5,40.0,1.5083333333333335,2.25,0.2152777777777778,9,9,81,1.0,1.3603175370287797,3,0.0,4,20.25,40.0,1.6375,2.25,0.1527777777777778,0,-2,0.0,0
9bebae7a,eval,train,0,6,10,60,1.6666666666666667,1.1567796494470395,2,0.7,2,9.0,12.0,1.8333333333333335,2.3333333333333335,0.28846153846153844,6,10,60,1.6666666666666667,0.9709505944546686,1,0.6,1,24.0,24.0,1.1666666666666667,1.1666666666666667,0.3076923076923077,0,-1,-0.1858290549923709,-1
9bebae7a,eval,train,1,12,10,120,1.2,0.7212816196984462,2,0.8583333333333333,2,8.5,11.0,1.2916666666666665,1.3333333333333333,0.14678899082568808,12,10,120,1.2,0.6873150928309273,1,0.8166666666666667,1,22.0,22.0,1.6,1.6,0.14678899082568808,0,-1,-0.03396652686751889,-1
9bebae7a,eval,train,2,10,10,100,1.0,0.6469451160855028,2,0.88,2,6.0,7.0,1.1666666666666665,1.3333333333333333,0.16111111111111112,10,10,100,1.0,0.584238811642856,1,0.86,1,14.0,14.0,1.5,1.5,0.17777777777777778,0,-1,-0.0627063044426468,-1
9bebae7a,eval,train,3,11,10,110,1.1,0.6040625348689284,2,0.8909090909090909,2,6.0,7.0,1.1666666666666665,1.3333333333333333,0.16080402010050251,11,10,110,1.1,0.5499109046334101,1,0.8727272727272727,1,14.0,14.0,1.5,1.5,0.1708542713567839,0,-1,-0.05415163023551828,-1
9bebae7a,eval,train,4,11,13,143,1.1818181818181819,0.6374881677551258,2,0.8811188811188811,2,8.5,11.0,1.6666666666666665,2.0,0.13358778625954199,11,13,143,1.1818181818181819,0.6193821946787638,1,0.8461538461538461,1,22.0,22.0,1.0,1.0,0.15267175572519084,0,-1,-0.01810597307636208,-1
9bebae7a,eval,test,0,11,12,132,1.0909090909090908,0.6151396222783871,2,0.8863636363636364,2,7.5,10.0,1.125,1.25,0.13278008298755187,11,12,132,1.0909090909090908,0.6136190195993708,1,0.8484848484848485,1,20.0,20.0,1.6,1.6,0.15767634854771784,0,-1,-0.0015206026790163252,-1
9c1e755f,eval,train,0,10,10,100,1.0,0.626090653034748,3,0.9,3,3.3333333333333335,4.0,3.3333333333333335,4.0,0.13333333333333333,10,10,100,1.0,1.2611191885631823,3,0.72,3,9.333333333333334,12.0,2.222222222222222,4.0,0.16666666666666666,0,0,0.6350285355284343,0
9c1e755f,eval,train,1,10,10,100,1.0,1.102668434098832,4,0.8,7,2.857142857142857,8.0,2.5714285714285716,8.0,0.18888888888888888,10,10,100,1.0,2.0671251585103025,4,0.44,22,2.5454545454545454,12.0,2.1818181818181817,8.0,0.4722222222222222,0,15,0.9644567244114706,0
9c1e755f,eval,train,2,10,10,100,1.0,0.736909740308999,4,0.88,6,2.0,6.0,2.0,6.0,0.17222222222222222,10,10,100,1.0,1.7552497121680388,4,0.58,6,7.0,12.0,5.5,6.0,0.3111111111111111,0,0,1.0183399718590398,0
9c1e755f,eval,train,3,10,10,100,1.0,1.35501991935676,5,0.74,11,2.3636363636363638,8.0,2.3636363636363638,8.0,0.26666666666666666,10,10,100,1.0,2.4390795706241746,5,0.32,26,2.6153846153846154,8.0,2.1538461538461537,8.0,0.5166666666666667,0,15,1.0840596512674145,0
9c1e755f,eval,test,0,10,10,100,1.0,1.2992763661559885,7,0.76,9,2.6666666666666665,8.0,2.6666666666666665,8.0,0.26666666666666666,10,10,100,1.0,2.6001646723912675,7,0.38,21,2.9523809523809526,15.0,2.3174603174603177,8.0,0.4666666666666667,0,12,1.300888306235279,0
9c56f360,eval,train,0,7,6,42,1.1666666666666667,1.2677702161044204,2,0.6190476190476191,6,2.6666666666666665,5.0,1.3333333333333333,2.5,0.5633802816901409,7,6,42,1.1666666666666667,1.2677702161044204,2,0.6190476190476191,7,2.2857142857142856,5.0,1.5714285714285714,2.5,0.6056338028169014,0,1,0.0,0
9c56f360,eval,train,1,7,8,56,1.1428571428571428,1.2178589596588614,2,0.625,9,2.3333333333333335,5.0,1.7777777777777777,4.0,0.4639175257731959,7,8,56,1.1428571428571428,1.2178589596588614,2,0.625,12,1.75,5.0,1.3333333333333333,3.0,0.5360824742268041,0,3,0.0,0
9c56f360,eval,train,2,9,8,72,1.125,1.399223165151752,2,0.5138888888888888,9,3.888888888888889,7.0,1.6296296296296298,3.0,0.4645669291338583,9,8,72,1.125,1.399223165151752,2,0.5138888888888888,11,3.1818181818181817,7.0,1.378787878787879,2.5,0.5590551181102362,0,2,0.0,0
9c56f360,eval,test,0,9,9,81,1.0,1.3603175370287799,2,0.49382716049382713,6,6.833333333333333,18.0,1.9722222222222223,3.0,0.4444444444444444,9,9,81,1.0,1.3603175370287799,2,0.49382716049382713,8,5.125,18.0,1.979166666666667,3.0,0.5069444444444444,0,2,0.0,0
9caba7c3,eval,train,0,19,19,361,1.0,1.1874764154023698,2,0.47368421052631576,13,14.615384615384615,138.0,1.260989010989011,3.0,0.4824561403508772,19,19,361,1.0,1.5031839842174601,4,0.47368421052631576,26,7.3076923076923075,78.0,1.186904761904762,3.0,0.5146198830409356,0,13,0.3157075688150903,2
9caba7c3,eval,train,1,19,19,361,1.0,1.2086164117336038,2,0.42382271468144045,11,18.90909090909091,170.0,1.3636363636363635,2.0,0.5014619883040936,19,19,361,1.0,1.505002179959923,4,0.42382271468144045,20,10.4,150.0,1.35,3.0,0.5321637426900585,0,9,0.2963857682263191,2
9caba7c3,eval,train,2,19,19,361,1.0,1.1248222635673857,2,0.3518005540166205,6,39.0,222.0,1.1666666666666667,2.0,0.4678362573099415,19,19,361,1.0,1.471939021617839,4,0.3518005540166205,19,12.31578947368421,197.0,1.0526315789473684,2.0,0.5043859649122807,0,13,0.3471167580504533,2
9caba7c3,eval,test,0,19,19,361,1.0,1.1030019558868895,2,0.3545706371191136,6,38.833333333333336,222.0,1.0833333333333333,1.5,0.5029239766081871,19,19,361,1.0,1.4685115781564224,4,0.3545706371191136,18,12.944444444444445,196.0,1.1388888888888888,3.0,0.5453216374269005,0,12,0.3655096222695329,2
9ddd00f0,eval,train,0,11,11,121,1.0,0.9155163444717094,1,0.6694214876033058,5,8.0,8.0,1.0,1.0,0.2545454545454545,11,11,121,1.0,0.9737774317746632,1,0.4049586776859504,9,8.0,8.0,1.0,1.0,0.43636363636363634,0,4,0.05826108730295387,0
9ddd00f0,eval,train,1,5,5,25,1.0,0.7950402793845223,1,0.76,2,3.0,3.0,1.0,1.0,0.3,5,5,25,1.0,0.9988455359952018,1,0.52,4,3.0,3.0,1.0,1.0,0.6,0,2,0.2038052566106795,0
9ddd00f0,eval,test,0,19,19,361,1.0,0.8698279372612905,1,0.7091412742382271,7,15.0,15.0,1.0,1.0,0.16812865497076024,19,19,361,1.0,0.9201314959833751,1,0.33518005540166207,16,15.0,15.0,1.0,1.0,0.3508771929824561,0,9,0.050303558722084585,0
9def23fe,eval,train,0,21,25,525,1.1904761904761905,0.6457253082850192,2,0.8628571428571429,9,8.0,64.0,1.0,1.0,0.06374501992031872,21,25,525,1.1904761904761905,1.0566174319575992,2,0.6114285714285714,9,22.666666666666668,196.0,1.0211640211640212,1.1904761904761905,0.19721115537848605,0,0,0.41089212367258,0
9def23fe,eval,train,1,20,15,300,1.3333333333333333,0.5878112954793975,2,0.89,9,3.6666666666666665,25.0,1.0,1.0,0.0920353982300885,20,15,300,1.3333333333333333,1.0766503118938113,2,0.6433333333333333,9,11.88888888888889,99.0,1.037037037037037,1.3333333333333333,0.22654867256637168,0,0,0.48883901641441385,0
9def23fe,eval,train,2,20,17,340,1.1764705882352942,0.6443453588491947,2,0.8705882352941177,8,5.5,36.0,1.0,1.0,0.08709175738724728,20,17,340,1.1764705882352942,1.11568562276486,2,0.5735294117647058,8,18.125,137.0,1.0220588235294117,1.1764705882352942,0.18351477449455678,0,0,0.4713402639156652,0
9def23fe,eval,test,0,20,20,400,1.0,0.6741336968774251,2,0.8575,9,6.333333333333333,49.0,1.0,1.0,0.075,20,20,400,1.0,1.1013052982400602,2,0.5725,9,19.0,163.0,1.0,1.0,0.1881578947368421,0,0,0.4271716013626351,0
9f27f097,eval,train,0,12,12,144,1.0,1.092474951278061,3,0.1111111111111111,4,32.0,112.0,1.25,2.0,0.16287878787878787,12,12,144,1.0,0.976300951603057,3,0.0,7,20.571428571428573,112.0,1.2857142857142858,2.0,0.20454545454545456,0,3,-0.11617399967500397,0
9f27f097,eval,train,1,12,12,144,1.0,1.4273007564254312,3,0.1736111111111111,3,39.666666666666664,94.0,1.0,1.0,0.21212121212121213,12,12,144,1.0,1.228594299925454,3,0.0,5,28.8,94.0,1.0,1.0,0.2916666666666667,0,2,-0.1987064564999772,0
9f27f097,eval,train,2,12,12,144,1.0,1.3868421881310118,3,0.16666666666666666,3,40.0,96.0,1.388888888888889,1.6666666666666667,0.19696969696969696,12,12,144,1.0,1.188721875540867,3,0.0,5,28.8,96.0,1.4666666666666668,1.6666666666666667,0.26515151515151514,0,2,-0.19812031259014473,0
9f27f097,eval,test,0,12,12,144,1.0,0.8983448180359503,3,0.08333333333333333,3,44.0,120.0,1.111111111111111,1.3333333333333333,0.12121212121212122,12,12,144,1.0,0.8133338810902131,3,0.0,5,28.8,120.0,1.1333333333333333,1.3333333333333333,0.15151515151515152,0,2,-0.08501093694573725,0
a04b2602,eval,train,0,20,20,400,1.0,1.2230331337398153,2,0.57,20,8.6,92.0,1.0892857142857142,2.0,0.18026315789473685,20,20,400,1.0,1.6274670429181648,3,0.5425,27,6.777777777777778,63.0,1.1419753086419753,3.0,0.275,0,7,0.40443390917834954,1
a04b2602,eval,train,1,20,20,400,1.0,1.2454180826920402,2,0.4025,23,10.391304347826088,83.0,1.1017253278122843,2.8,0.22236842105263158,20,20,400,1.0,1.7822526284778637,3,0.3775,33,7.545454545454546,49.0,1.142111592111592,2.8,0.3368421052631579,0,10,0.5368345457858235,1
a04b2602,eval,train,2,10,17,170,1.7,1.10439980360665,2,0.6941176470588235,11,4.7272727272727275,27.0,1.1090909090909091,2.0,0.21725239616613418,10,17,170,1.7,1.4598651589285119,3,0.6470588235294118,14,4.285714285714286,18.0,1.3857142857142857,4.0,0.3035143769968051,0,3,0.35546535532186185,1
a04b2602,eval,test,0,16,27,432,1.6875,1.2867920953085499,2,0.44675925925925924,27,8.851851851851851,113.0,1.1324074074074073,2.25,0.21071863580998781,16,27,432,1.6875,1.7970265739287514,3,0.41435185185185186,34,7.4411764705882355,73.0,1.3187165775401068,4.0,0.3081607795371498,0,7,0.5102344786202015,1
a096bf4d,eval,train,0,21,21,441,1.0,1.4394828664443549,4,0.41950113378684806,36,7.111111111111111,13.0,1.0555555555555556,2.0,0.4642857142857143,21,21,441,1.0,1.4742626111712178,4,0.41950113378684806,40,6.4,13.0,1.075,2.0,0.47023809523809523,0,4,0.03477974472686296,0
a096bf4d,eval,train,1,26,21,546,1.2380952380952381,1.5366650736079817,5,0.4139194139194139,47,6.808510638297872,12.0,1.0,1.0,0.4727272727272727,26,21,546,1.2380952380952381,1.5853362532147528,5,0.4139194139194139,53,6.037735849056604,12.0,1.0188679245283019,2.0,0.48325358851674644,0,6,0.04867117960677114,0
a096bf4d,eval,train,2,16,16,256,1.0,1.459772076363198,4,0.4375,22,6.545454545454546,13.0,1.0909090909090908,2.0,0.4625,16,16,256,1.0,1.484355998654723,4,0.4375,24,6.0,13.0,1.0833333333333333,2.0,0.4666666666666667,0,2,0.02458392229152495,0
a096bf4d,eval,test,0,26,26,676,1.0,1.4795590176511315,6,0.40828402366863903,60,6.666666666666667,13.0,1.1166666666666667,2.0,0.4715384615384615,26,26,676,1.0,1.5418991083661895,6,0.40828402366863903,71,5.633802816901408,13.0,1.1408450704225352,2.0,0.48,0,11,0.06234009071505797,0
a3f84088,eval,train,0,13,13,169,1.0,0.7001078660715798,1,0.8106508875739645,1,32.0,32.0,1.0,1.0,0.20512820512820512,13,13,169,1.0,1.3753833076190207,2,0.5739644970414202,3,24.0,32.0,1.0,1.0,0.3076923076923077,0,2,0.6752754415474409,1
a3f84088,eval,train,1,6,6,36,1.0,0.9910760598382222,1,0.4444444444444444,1,20.0,20.0,1.0,1.0,0.26666666666666666,6,6,36,1.0,0.9182958340544896,2,0.0,3,12.0,20.0,1.0,1.0,0.4,0,2,-0.07278022578373267,1
a3f84088,eval,train,2,16,16,256,1.0,0.6619760641115652,1,0.828125,1,44.0,44.0,1.0,1.0,0.18333333333333332,16,16,256,1.0,1.4387038630303666,2,0.515625,5,24.8,44.0,1.0,1.0,0.35,0,4,0.7767277989188014,1
a3f84088,eval,train,3,19,19,361,1.0,0.6741021768100866,1,0.8227146814404432,1,64.0,64.0,1.0,1.0,0.1871345029239766,19,19,361,1.0,1.5294873359163548,2,0.33240997229916897,7,34.42857142857143,64.0,1.0,1.0,0.47368421052631576,0,6,0.8553851591062682,1
a3f84088,eval,test,0,30,30,900,1.0,0.48977901368693755,1,0.8933333333333333,1,96.0,96.0,1.0,1.0,0.1103448275862069,30,30,900,1.0,1.5040921564441683,2,0.4388888888888889,10,50.5,96.0,1.0,1.0,0.38850574712643676,0,9,1.0143131427572307,1
a406ac07,eval,train,0,10,10,100,1.0,1.141028812416544,5,0.81,9,2.111111111111111,3.0,1.8888888888888888,2.0,0.14444444444444443,10,10,100,1.0,1.7638561897747247,5,0.64,13,2.769230769230769,4.0,1.6153846153846154,2.0,0.3,0,4,0.6228273773581807,0
a406ac07,eval,train,1,10,10,100,1.0,1.1173835326505412,5,0.81,9,2.111111111111111,5.0,1.6666666666666667,3.0,0.14444444444444443,10,10,100,1.0,1.7458298878205065,5,0.62,13,2.923076923076923,9.0,1.4615384615384615,3.0,0.28888888888888886,0,4,0.6284463551699653,0
a406ac07,eval,train,2,10,10,100,1.0,1.0802884732050744,4,0.81,7,2.7142857142857144,5.0,2.142857142857143,3.0,0.13333333333333333,10,10,100,1.0,1.7397382076313506,4,0.61,10,3.9,9.0,1.9,3.0,0.2611111111111111,0,3,0.6594497344262762,0
a406ac07,eval,test,0,10,10,100,1.0,1.1337382528845383,5,0.81,9,2.111111111111111,3.0,1.8888888888888888,3.0,0.14444444444444443,10,10,100,1.0,1.7305884241857832,5,0.64,13,2.769230769230769,6.0,1.8461538461538463,3.0,0.29444444444444445,0,4,0.5968501713012448,0
a57f2f04,eval,train,0,19,13,247,1.4615384615384615,1.0047747746133808,2,0.2631578947368421,2,91.0,175.0,1.2307692307692308,1.4615384615384615,0.10173160173160173,19,13,247,1.4615384615384615,1.0934124939090366,2,0.06477732793522267,2,115.5,175.0,1.7307692307692308,2.0,0.20346320346320346,0,0,0.08863771929565578,0
a57f2f04,eval,train,1,23,19,437,1.2105263157894737,0.9033150472347918,3,0.2128146453089245,3,114.66666666666667,335.0,1.0701754385964912,1.2105263157894737,0.08774038461538461,23,19,437,1.2105263157894737,1.1526631341167948,3,0.06864988558352403,3,135.66666666666666,335.0,1.347953216374269,1.5,0.18389423076923078,0,0,0.24934808688200294,0
a57f2f04,eval,train,2,24,21,504,1.1428571428571428,1.1169750300426036,3,0.3273809523809524,3,113.0,324.0,1.26984126984127,1.6666666666666667,0.11526479750778816,24,21,504,1.1428571428571428,1.5046236265443316,3,0.13095238095238096,3,146.0,324.0,1.5846560846560847,2.5,0.26687435098650053,0,0,0.387648596501728,0
a57f2f04,eval,test,0,26,22,572,1.1818181818181819,0.9998637543791342,4,0.23426573426573427,4,109.5,422.0,1.1287878787878787,1.3333333333333333,0.10948905109489052,26,22,572,1.1818181818181819,1.3450973142295297,4,0.09090909090909091,4,130.0,422.0,1.337121212121212,1.5,0.22262773722627738,0,0,0.3452335598503955,0
a59b95c0,eval,train,0,3,3,9,1.0,1.584962500721156,3,0.0,5,1.8,3.0,1.2,2.0,0.75,9,9,81,1.0,1.584962500721156,3,0.0,27,3.0,8.0,1.1111111111111112,2.0,0.7708333333333334,72,22,0.0,0
a59b95c0,eval,train,1,3,3,9,1.0,0.9910760598382222,2,0.0,3,3.0,5.0,1.6666666666666667,2.0,0.5,6,6,36,1.0,0.9910760598382222,2,0.0,7,5.142857142857143,20.0,1.5714285714285714,2.0,0.4666666666666667,27,4,0.0,0
a59b95c0,eval,train,2,3,3,9,1.0,1.974937501201927,4,0.0,6,1.5,2.0,1.1666666666666667,2.0,0.9166666666666666,12,12,144,1.0,1.974937501201927,4,0.0,60,2.4,11.0,1.2666666666666666,2.0,0.9393939393939394,135,54,0.0,0
a59b95c0,eval,train,3,3,3,9,1.0,0.9182958340544896,2,0.0,2,4.5,6.0,1.0,1.0,0.4166666666666667,6,6,36,1.0,0.9182958340544896,2,0.0,5,7.2,24.0,1.0,1.0,0.43333333333333335,27,3,0.0,0
a59b95c0,eval,train,4,3,3,9,1.0,1.3516441151533924,3,0.0,4,2.25,4.0,1.0,1.0,0.6666666666666666,9,9,81,1.0,1.3516441151533924,3,0.0,20,4.05,44.0,1.0,1.0,0.6666666666666666,72,16,0.0,0
a59b95c0,eval,test,0,3,3,9,1.0,1.974937501201927,4,0.0,8,1.125,2.0,1.125,2.0,0.9166666666666666,12,12,144,1.0,1.974937501201927,4,0.0,68,2.1176470588235294,12.0,1.5,6.0,0.8939393939393939,135,60,0.0,0
a680ac02,eval,train,0,18,17,306,1.0588235294117647,1.0499199630102025,4,0.8169934640522876,4,14.0,16.0,1.0,1.0,0.1386481802426343,4,8,32,2.0,1.561278124459133,2,0.25,2,12.0,12.0,1.0,1.0,0.38461538461538464,-274,-2,0.5113581614489304,-2
a680ac02,eval,train,1,21,16,336,1.3125,0.9808937776540627,4,0.8333333333333334,4,14.0,16.0,1.0,1.0,0.12598425196850394,8,4,32,2.0,1.561278124459133,2,0.25,2,12.0,12.0,1.0,1.0,0.38461538461538464,-304,-2,0.5803843468050702,-2
a680ac02,eval,train,2,24,22,528,1.0909090909090908,1.041024243060331,6,0.8409090909090909,6,14.0,16.0,1.0,1.0,0.11485148514851486,4,12,48,3.0,2.0,3,0.25,3,12.0,12.0,1.0,1.0,0.4,-480,-3,0.9589757569396691,-3
a680ac02,eval,test,0,22,21,462,1.0476190476190477,0.9423398057195773,5,0.8528138528138528,5,13.6,16.0,1.0,1.0,0.11804767309875142,12,4,48,3.0,2.0,3,0.25,3,12.0,12.0,1.0,1.0,0.4,-414,-2,1.0576601942804227,-2
a8610ef7,eval,train,0,6,6,36,1.0,1.0,1,0.5,2,9.0,17.0,1.0,1.0,0.4666666666666667,6,6,36,1.0,1.495538029919111,2,0.5,6,3.0,6.0,1.6388888888888886,3.0,0.5666666666666667,0,4,0.495538029919111,1
a8610ef7,eval,train,1,6,6,36,1.0,0.964078764808229,1,0.3888888888888889,1,22.0,22.0,1.0,1.0,0.48333333333333334,6,6,36,1.0,1.5715416718219246,2,0.3888888888888889,5,4.4,8.0,1.85,2.0,0.6333333333333333,0,4,0.6074629070136957,1
a8610ef7,eval,train,2,6,6,36,1.0,0.943601631299382,1,0.3611111111111111,1,23.0,23.0,1.0,1.0,0.5666666666666667,6,6,36,1.0,1.5605358276194938,2,0.3611111111111111,5,4.6,14.0,1.2,1.5,0.8,0,4,0.6169341963201118,1
a8610ef7,eval,train,3,6,6,36,1.0,0.9798687566511528,1,0.4166666666666667,2,10.5,20.0,1.0,1.0,0.45,6,6,36,1.0,1.5545851693377994,2,0.4166666666666667,6,3.5,12.0,1.4166666666666667,2.0,0.6166666666666667,0,4,0.5747164126866466,1
a8610ef7,eval,test,0,6,6,36,1.0,0.964078764808229,1,0.3888888888888889,1,22.0,22.0,1.0,1.0,0.5166666666666667,6,6,36,1.0,1.5715416718219246,2,0.3888888888888889,5,4.4,8.0,2.65,6.0,0.6666666666666666,0,4,0.6074629070136957,1
a934301b,eval,train,0,14,14,196,1.0,1.02202712516993,2,0.7346938775510204,14,3.7142857142857144,11.0,1.0833333333333333,1.5,0.260989010989011,14,14,196,1.0,0.6182039096372871,2,0.8724489795918368,6,4.166666666666667,11.0,1.0555555555555556,1.3333333333333333,0.10989010989010989,0,-8,-0.4038232155326429,0
a934301b,eval,train,1,14,14,196,1.0,1.169861787358666,2,0.6377551020408163,13,5.461538461538462,14.0,1.1282051282051282,1.5,0.2802197802197802,14,14,196,1.0,0.6308066325026712,2,0.8622448979591837,5,5.4,11.0,1.1666666666666665,1.5,0.09615384615384616,0,-8,-0.5390551548559949,0
a934301b,eval,train,2,13,15,195,1.1538461538461537,1.2626384794062684,2,0.5743589743589743,18,4.611111111111111,13.0,1.1111111111111112,1.6666666666666667,0.3259668508287293,13,15,195,1.1538461538461537,0.747216844556154,2,0.8153846153846154,5,7.2,12.0,1.2,1.3333333333333333,0.11049723756906077,0,-13,-0.5154216348501144,0
a934301b,eval,test,0,13,12,156,1.0833333333333333,1.2589810660889416,2,0.4935897435897436,15,5.266666666666667,22.0,1.111111111111111,1.5,0.33797909407665505,13,12,156,1.0833333333333333,0.7879375750067324,2,0.8012820512820513,5,6.2,15.0,1.1,1.5,0.12195121951219512,0,-10,-0.4710434910822091,0
aa18de87,eval,train,0,4,8,32,2.0,0.7578784625383954,1,0.78125,1,7.0,7.0,1.75,1.75,0.46153846153846156,4,8,32,2.0,1.4943497041442486,2,0.5,2,8.0,9.0,1.7083333333333335,1.75,0.46153846153846156,0,1,0.7364712416058532,1
aa18de87,eval,train,1,3,8,24,2.6666666666666665,0.7382848661434506,1,0.7916666666666666,1,5.0,5.0,1.6666666666666667,1.6666666666666667,0.4594594594594595,3,8,24,2.6666666666666665,1.3260875253642983,2,0.625,2,4.5,5.0,1.5833333333333335,1.6666666666666667,0.4594594594594595,0,1,0.5878026592208477,1
aa18de87,eval,train,2,5,12,60,2.4,0.7219280948873623,1,0.8,1,12.0,12.0,2.4,2.4,0.4174757281553398,5,12,60,2.4,1.5128876215181604,2,0.45,2,16.5,21.0,2.45,2.5,0.4563106796116505,0,1,0.790959526630798,1
