task_id,pair_type,pair_idx,grid_type,matrix_cluster,distance_to_centroid
67385a82,train,0,input,4,3.65647455277176
67385a82,train,0,output,4,3.65647455277176
1cf80156,train,0,input,4,3.65897971892933
1cf80156,train,2,input,4,3.65897971892933
ae58858e,train,0,input,4,3.6595237219123096
ae58858e,train,0,output,4,3.6595237219123096
a2fd1cf0,train,0,output,4,3.6609080517196517
239be575,test,1,input,4,3.661049640361036
d406998b,train,2,input,4,3.66576411577247
e98196ab,test,0,output,4,3.666344194295947
5e6bbc0b,train,2,input,4,3.666385052784238
e7639916,train,2,output,4,3.668890509574005
3428a4f5,test,0,output,4,3.669696847788115
48f8583b,train,2,input,4,3.6703140581399127
662c240a,test,0,output,4,3.6703140581399127
3c9b0459,train,3,input,4,3.671913305133606
3c9b0459,train,3,output,4,3.671913305133606
48f8583b,test,0,input,4,3.671913305133606
ae4f1146,train,0,output,4,3.671913305133606
281123b4,train,1,output,4,3.6723195291514825
f5aa3634,train,1,output,4,3.6739175139569666
3af2c5a8,train,0,input,4,3.673918258317922
23b5c85d,train,0,output,4,3.6748745709678143
7039b2d7,train,1,output,4,3.6748745709678143
e633a9e5,train,2,output,4,3.675039667785649
5ad8a7c0,train,4,input,4,3.6752464333541743
f5aa3634,train,2,output,4,3.6766935163999315
79cce52d,test,0,input,4,3.67710209827055
84f2aca1,train,0,output,4,3.677677852949775
017c7c7b,train,0,input,4,3.67840534508776
3ac3eb23,train,0,output,4,3.67840534508776
7b7f7511,test,0,output,4,3.6792304980279558
28bf18c6,train,2,output,4,3.6811718614251525
4c4377d9,test,0,input,4,3.6823639149458414
ce602527,test,0,output,4,3.6823639149458414
6f8cd79b,train,1,output,4,3.682519225174154
84f2aca1,train,0,input,4,3.682519225174154
be94b721,test,0,output,4,3.682519225174154
31d5ba1a,train,2,input,4,3.6852162382283
ea9794b1,train,5,output,4,3.685749741111319
cf98881b,test,0,output,4,3.686671659243538
73ccf9c2,train,2,output,4,3.686970842195936
0c786b71,train,0,input,4,3.6869998240137134
505fff84,train,0,output,4,3.687132045282364
bbc9ae5d,train,4,output,4,3.687132045282364
b7cb93ac,train,2,output,4,3.688925581846274
5b6cbef5,train,2,input,4,3.6922693024059177
72ca375d,test,0,output,4,3.6922693024059177
94f9d214,train,1,input,4,3.6922693024059177
bbb1b8b6,test,0,output,4,3.6922693024059177
be94b721,train,0,output,4,3.6922693024059177
be94b721,train,3,output,4,3.6922693024059177
d4469b4b,test,0,input,4,3.694927108437482
506d28a5,test,0,output,4,3.695511982059743
3befdf3e,train,1,output,4,3.696576973516227
79cce52d,train,1,output,4,3.6971220517690737
3d31c5b3,train,1,output,4,3.697688390052458
3de23699,train,0,output,4,3.6979288108615846
ea9794b1,train,4,output,4,3.698249506751017
337b420f,test,1,output,4,3.698786499663944
4c177718,train,0,output,4,3.6990801340988497
22168020,train,0,input,4,3.699679788646413
8ba14f53,test,0,input,4,3.7002630097730496
a416b8f3,test,0,output,4,3.7017433499867107
b745798f,train,2,input,4,3.7018851749011046
626c0bcc,test,0,output,4,3.702523430286571
1f642eb9,train,1,output,4,3.702855042000396
0bb8deee,train,2,output,4,3.703012593774868
b775ac94,train,0,input,4,3.703206396428367
3af2c5a8,train,2,input,4,3.7041081768060415
e3497940,test,0,output,4,3.7048136796879687
7c9b52a0,train,2,output,4,3.704925111090843
3c9b0459,test,0,input,4,3.7095526253792697
3c9b0459,test,0,output,4,3.7095526253792697
48f8583b,train,3,input,4,3.7095526253792697
7b7f7511,train,0,output,4,3.7095526253792697
67385a82,train,2,input,4,3.7125531162581122
31d5ba1a,train,3,input,4,3.716578552669051
49d1d64f,train,0,output,4,3.716695213513509
8d5021e8,train,2,output,4,3.717381135398765
239be575,train,1,input,4,3.7174454341052723
b15fca0b,train,4,input,4,3.7202306696822993
b190f7f5,test,0,input,4,3.7217086182238597
444801d8,test,0,input,4,3.7222675316546896
fcc82909,train,0,output,4,3.7224119264008912
760b3cac,train,2,input,4,3.72529325811146
dae9d2b5,train,3,input,4,3.72529325811146
e99362f0,train,0,output,4,3.7253746968558996
cf98881b,train,2,output,4,3.7268763310370376
760b3cac,train,2,output,4,3.729108064014786
7953d61e,train,3,input,4,3.738438480033259
6d1d5c90,train,2,input,4,3.738888779337287
6d1d5c90,test,0,input,4,3.740384646564499
73ccf9c2,train,0,output,4,3.741957500073259
e99362f0,train,4,output,4,3.7428121853570504
3de23699,train,1,output,4,3.7432243605183495
a78176bb,train,2,input,4,3.743994309241369
d06dbe63,train,1,output,4,3.7441817543684333
e5790162,train,3,output,4,3.746706059824249
760b3cac,train,1,input,4,3.74893096471021
59341089,train,1,input,4,3.7500805969176234
67e8384a,test,0,input,4,3.7500805969176234
1b2d62fb,train,2,output,4,3.750094395860982
8ba14f53,train,4,output,4,3.7512694020236688
49d1d64f,train,0,input,4,3.7524290678815997
27f8ce4f,test,0,input,4,3.754459004365273
3c9b0459,train,2,input,4,3.754459004365273
3c9b0459,train,2,output,4,3.754459004365273
48f8583b,train,1,input,4,3.754459004365273
6fa7a44f,train,3,input,4,3.754459004365273
7fe24cdd,train,0,input,4,3.754459004365273
9565186b,train,1,input,4,3.754459004365273
2c737e39,test,0,input,4,3.756557393723006
50aad11f,train,0,output,4,3.756937425138616
e99362f0,train,3,output,4,3.7570415626772706
e99362f0,test,0,output,4,3.7570415626772706
b8cdaf2b,train,3,input,4,3.7578853680180697
b91ae062,train,4,input,4,3.7578853680180697
6d1d5c90,train,1,output,4,3.7592015956782907
b190f7f5,train,2,input,4,3.759943667917164
bc4146bd,train,1,input,4,3.7612063781853697
746b3537,train,0,input,4,3.7615340750854327
8ba14f53,train,0,output,4,3.762192118631544
dae9d2b5,train,0,input,4,3.762192118631544
80af3007,train,0,output,4,3.7632111766606235
8ba14f53,test,0,output,4,3.764884605248193
cf98881b,train,4,output,4,3.767684522139351
e633a9e5,test,0,output,4,3.768820068870214
506d28a5,train,2,output,4,3.7688983479132476
6f8cd79b,train,0,output,4,3.7688983479132476
b0c4d837,train,4,input,4,3.769791466427286
1e81d6f9,train,0,input,4,3.7700007464300707
760b3cac,train,0,input,4,3.770235933389235
79cce52d,train,2,input,4,3.7706104660682347
4c177718,train,1,output,4,3.771318984309667
34b99a2b,train,2,output,4,3.771329951912668
12997ef3,train,2,output,4,3.7722916148249257
27f8ce4f,train,0,output,4,3.772924146684678
a8610ef7,train,0,output,4,3.7733166225843466
b1fc8b8e,train,2,input,4,3.7742786677793307
b1fc8b8e,train,3,input,4,3.7742786677793307
8f2ea7aa,train,1,output,4,3.7745772842942404
2f0c5170,train,2,output,4,3.7793365495991846
05f2a901,test,0,output,4,3.781761876682605
fafffa47,train,0,input,4,3.7838151314452864
aa18de87,train,3,input,4,3.785023712434066
ce4f8723,test,0,output,4,3.7871927776567262
b7cb93ac,train,0,output,4,3.7885071915617714
d9fac9be,test,0,input,4,3.7910403198924665
705a3229,train,2,output,4,3.7912173442309167
12997ef3,train,0,output,4,3.79171096621853
e5790162,train,2,output,4,3.7926993239982636
31d5ba1a,train,0,input,4,3.7966466765460085
ac605cbb,train,2,output,4,3.7990812515987877
6d75e8bb,train,0,input,4,3.8003607160634867
bf32578f,test,0,output,4,3.8003607160634867
3428a4f5,train,2,output,4,3.8012633923330594
d4469b4b,train,1,input,4,3.801991792820907
f3cdc58f,train,0,input,4,3.80430870514591
67e8384a,train,3,input,4,3.8054668696908838
3cd86f4f,test,1,output,4,3.8064109842230347
db7260a4,train,1,input,4,3.8089698024820233
db7260a4,train,4,input,4,3.8089698024820233
dae9d2b5,test,0,input,4,3.812199830005569
1cf80156,test,0,input,4,3.812402893012565
9110e3c5,train,0,input,4,3.81343903961495
195ba7dc,train,1,output,4,3.8187211547599795
2dd70a9a,train,0,input,4,3.8193976491940265
ccd554ac,train,3,input,4,3.82280269020642
2f0c5170,train,0,output,4,3.82303916348943
a68b268e,train,5,output,4,3.8240899064727896
ce039d91,train,2,output,4,3.8252394857842895
4852f2fa,test,1,input,4,3.825616894340849
963f59bc,test,0,input,4,3.8257264210771917
d4a91cb9,train,2,output,4,3.8262357019878284
846bdb03,train,2,output,4,3.827732858153912
007bbfb7,test,0,input,4,3.828909340753224
48131b3c,train,2,input,4,3.828909340753224
5ad4f10b,train,1,output,4,3.828909340753224
6ea4a07e,train,1,output,4,3.828909340753224
91413438,train,0,input,4,3.828909340753224
a87f7484,test,0,output,4,3.828909340753224
ccd554ac,train,4,input,4,3.828909340753224
ed74f2f2,train,1,output,4,3.828909340753224
ed74f2f2,train,2,output,4,3.828909340753224
aa18de87,train,1,input,4,3.829128034715086
bf32578f,train,2,input,4,3.829128034715086
a416b8f3,test,0,input,4,3.8304502504355176
a6953f00,train,2,input,4,3.8316263048629953
5ad4f10b,train,2,output,4,3.832350803434756
5ad4f10b,test,0,output,4,3.832350803434756
dae9d2b5,train,2,output,4,3.832350803434756
a68b268e,train,0,output,4,3.8335528790720117
a59b95c0,test,0,output,4,3.835129935507598
a416b8f3,train,2,input,4,3.8359289744095197
1c786137,train,0,output,4,3.836065638065671
d406998b,train,0,input,4,3.83626126094551
d4469b4b,train,6,input,4,3.836388609041769
423a55dc,train,3,input,4,3.8371819385266894
6df30ad6,train,3,input,4,3.8371819385266894
6df30ad6,train,3,output,4,3.8371819385266894
d5d6de2d,train,2,output,4,3.8371819385266894
0c9aba6e,train,1,output,4,3.839171539932296
1b2d62fb,train,0,output,4,3.839171539932296
8be77c9e,train,0,input,4,3.839171539932296
c9e6f938,train,1,input,4,3.839171539932296
46442a0e,test,0,input,4,3.8406868391488755
48f8583b,train,4,input,4,3.8406868391488755
48f8583b,train,4,output,4,3.8406868391488755
281123b4,train,2,output,4,3.8433969464908837
dbc1a6ce,train,3,output,4,3.847589533454342
cf98881b,train,1,output,4,3.848495174207319
3de23699,train,2,input,4,3.8506090478816715
4852f2fa,train,3,input,4,3.8506090478816715
a79310a0,test,0,output,4,3.8506090478816715
aa18de87,train,2,input,4,3.8509048548855453
150deff5,train,2,input,4,3.8547585093871835
0bb8deee,train,1,output,4,3.859101191053693
9a4bb226,train,2,output,4,3.8598996454349748
3c9b0459,train,1,input,4,3.861588228371169
3c9b0459,train,1,output,4,3.861588228371169
67e8384a,train,1,input,4,3.861588228371169
c1990cce,test,0,output,4,3.863135495137841
cb227835,train,1,output,4,3.865441323565925
e5790162,train,4,output,4,3.866823854581243
c1990cce,train,1,output,4,3.867418234473935
b8cdaf2b,train,3,output,4,3.869155825443055
505fff84,train,3,output,4,3.870932921933534
5bd6f4ac,train,0,input,4,3.873241674964213
e40b9e2f,train,0,input,4,3.874336819513273
c1990cce,train,2,output,4,3.8748826720291643
b7249182,train,1,output,4,3.8752090188822668
53b68214,train,2,input,4,3.875422106409388
ded97339,train,1,output,4,3.875422106409388
8e2edd66,test,0,output,4,3.8761450339571866
d13f3404,test,0,output,4,3.876532737602239
bc4146bd,train,0,input,4,3.8775048747607856
73182012,train,2,output,4,3.877917843323407
c59eb873,test,0,output,4,3.881189591889624
67636eac,train,0,output,4,3.8856408833208524
67636eac,train,2,output,4,3.8893112942181958
6d0aefbc,test,0,input,4,3.892953146424928
a1570a43,test,0,input,4,3.894881882721525
7df24a62,train,0,input,4,3.8949184540698183
ff805c23,train,2,output,4,3.8958366093945043
4c177718,train,3,output,4,3.8960443231597632
a740d043,train,2,output,4,3.8976091022351502
cce03e0d,train,2,input,4,3.8978699557515393
5ad8a7c0,train,2,input,4,3.898359315252595
cb227835,train,0,output,4,3.8984649472089496
5ad8a7c0,train,1,input,4,3.900054568490243
5ad8a7c0,train,1,output,4,3.900054568490243
5ad8a7c0,train,3,input,4,3.900054568490243
5ad8a7c0,train,3,output,4,3.900054568490243
bf32578f,test,0,input,4,3.900054568490243
4c177718,train,2,output,4,3.900553632707995
4c177718,test,1,output,4,3.905280004997058
7ddcd7ec,train,0,output,4,3.9065846375131503
60c09cac,test,0,input,4,3.907341348022708
a416b8f3,train,1,input,4,3.90751362878761
0c9aba6e,train,2,output,4,3.908195699216629
447fd412,train,0,input,4,3.9098769213762967
5c0a986e,train,0,output,4,3.9111738902085316
31d5ba1a,train,2,output,4,3.911174067252306
05f2a901,train,2,output,4,3.913849693677099
239be575,train,5,input,4,3.913951754288987
aab50785,train,0,output,4,3.915061847883996
75b8110e,test,0,output,4,3.91608744995351
bbb1b8b6,test,1,output,4,3.9163734245766424
3b4c2228,train,1,input,4,3.916554233437481
0520fde7,train,0,output,4,3.9169191134870616
31d5ba1a,train,4,output,4,3.9169191134870616
44f52bb0,train,3,input,4,3.9169191134870616
48131b3c,train,1,input,4,3.9169191134870616
48131b3c,test,0,input,4,3.9169191134870616
5b6cbef5,train,1,input,4,3.9169191134870616
6430c8c4,train,1,output,4,3.9169191134870616
6ea4a07e,train,1,input,4,3.9169191134870616
8f2ea7aa,train,1,input,4,3.9169191134870616
91413438,train,2,input,4,3.9169191134870616
a85d4709,train,0,input,4,3.9169191134870616
a85d4709,train,2,input,4,3.9169191134870616
c3202e5a,test,0,output,4,3.9169191134870616
d631b094,train,1,input,4,3.9169191134870616
dae9d2b5,train,1,output,4,3.9169191134870616
ed36ccf7,test,0,input,4,3.9169191134870616
ed36ccf7,test,0,output,4,3.9169191134870616
f2829549,train,0,output,4,3.9169191134870616
f2829549,train,2,output,4,3.9169191134870616
ff28f65a,train,5,output,4,3.9169191134870616
ff28f65a,test,1,output,4,3.9169191134870616
bbb1b8b6,train,2,output,4,3.918462441768209
8fbca751,train,2,output,4,3.919876414122896
95755ff2,train,1,input,4,3.920099606859174
75b8110e,train,1,output,4,3.9201451256327586
7b7f7511,train,1,output,4,3.9222960535965106
77fdfe62,train,2,output,4,3.925593299446053
626c0bcc,train,2,output,4,3.9315741808634725
2697da3f,train,2,input,4,3.9320639206191084
d13f3404,train,0,output,4,3.932166163752447
d13f3404,train,2,output,4,3.932166163752447
d4469b4b,train,4,input,4,3.9323238868402473
d4469b4b,train,5,input,4,3.9332057697840077
99b1bc43,test,0,output,4,3.9338825356238845
6d0aefbc,train,3,input,4,3.9346432432674767
5168d44c,train,1,input,4,3.937646065089303
95755ff2,train,0,input,4,3.9419792387066552
7953d61e,train,4,input,4,3.9420123216337175
973e499e,train,1,input,4,3.9422225261888855
b190f7f5,train,1,input,4,3.942761165015513
902510d5,train,0,output,4,3.9429500445736423
67385a82,train,2,output,4,3.9435750639602904
0c786b71,train,1,input,4,3.9492810268679275
7c9b52a0,train,0,output,4,3.958596106931077
662c240a,train,1,output,4,3.9595973968193046
681b3aeb,train,0,output,4,3.9595973968193046
681b3aeb,test,0,output,4,3.9595973968193046
a59b95c0,train,0,input,4,3.9595973968193046
46442a0e,train,1,output,4,3.959935745037319
68b16354,train,0,input,4,3.95999889449328
68b16354,train,0,output,4,3.95999889449328
46442a0e,train,0,input,4,3.9609943878877494
9565186b,train,3,output,4,3.9609943878877494
d4b1c2b1,train,6,input,4,3.9609943878877494
9565186b,train,3,input,4,3.962379847279251
9af7a82c,train,3,input,4,3.962379847279251
2c737e39,train,2,input,4,3.963431484143587
c1990cce,train,0,output,4,3.9643336299913132
94f9d214,train,3,input,4,3.9666390432631573
87ab05b8,test,0,input,4,3.96789255550286
6ecd11f4,test,0,output,4,3.9683114859451454
d4b1c2b1,train,0,input,4,3.9684267424457924
77fdfe62,train,1,output,4,3.970155024216924
137eaa0f,test,0,output,4,3.9718073071378344
59341089,train,2,input,4,3.9718073071378344
67e8384a,train,2,input,4,3.9718073071378344
6fa7a44f,train,1,input,4,3.9718073071378344
c48954c1,train,0,input,4,3.9718073071378344
c48954c1,train,2,input,4,3.9718073071378344
d511f180,train,2,input,4,3.9718073071378344
d511f180,train,2,output,4,3.9718073071378344
d13f3404,train,1,output,4,3.9724319569577635
7c008303,train,2,output,4,3.9736366231858504
d406998b,train,1,input,4,3.974031573525734
d406998b,train,3,input,4,3.974031573525734
137eaa0f,train,2,output,4,3.9741896745600407
f5c89df1,train,0,input,4,3.9743625725116507
b942fd60,train,3,output,4,3.9807811641645405
5e6bbc0b,train,3,output,4,3.981663843220427
05269061,train,2,input,4,3.9820261563955444
05269061,train,0,input,4,3.9833723637272107
2072aba6,train,1,output,4,3.9844484826724185
2072aba6,train,2,output,4,3.9844484826724185
59341089,train,3,input,4,3.9847573982395437
ae4f1146,train,1,output,4,3.9847573982395437
a59b95c0,train,3,input,4,3.985573653031926
7f4411dc,train,2,output,4,3.986161258953756
91714a58,train,1,output,4,3.986161258953756
bf32578f,train,0,output,4,3.986161258953756
cf98881b,train,0,output,4,3.987194956984107
b27ca6d3,train,1,output,4,3.9887457753177475
4c5c2cf0,test,0,input,4,3.989827803436023
49d1d64f,train,1,output,4,3.9921150815226882
a61ba2ce,train,0,output,4,3.9921150815226882
a61ba2ce,train,1,output,4,3.9921150815226882
a61ba2ce,test,0,output,4,3.9921150815226882
f5c89df1,test,0,input,4,3.9930775717925435
928ad970,train,1,input,4,3.99321002625897
928ad970,test,0,input,4,3.99321002625897
d5d6de2d,train,1,input,4,3.99321002625897
f9012d9b,train,0,input,4,3.996677786462781
bf32578f,train,1,input,4,3.9978157880077574
1190bc91,train,2,output,4,3.9995717505053427
2f0c5170,train,1,output,4,3.9998375951006873
c3202e5a,train,0,output,4,4.000168169693793
e345f17b,train,3,output,4,4.000168169693793
2697da3f,train,0,input,4,4.002203277137107
bf32578f,train,2,output,4,4.002203277137107
f25fbde4,train,1,input,4,4.002203277137107
4cd1b7b2,test,0,output,4,4.004254549522621
62b74c02,test,0,input,4,4.005512803436103
3de23699,train,0,input,4,4.007425103509495
963f59bc,train,1,input,4,4.007425103509495
2dee498d,train,0,output,4,4.010041413153711
b7cb93ac,train,2,input,4,4.013127939091811
f25fbde4,train,2,input,4,4.013127939091811
ecaa0ec1,train,0,input,4,4.014666381548517
ecaa0ec1,train,0,output,4,4.014666381548517
ae4f1146,train,3,output,4,4.015287974433219
da6e95e5,test,0,output,4,4.015287974433219
9172f3a0,train,0,input,4,4.015931876143657
79cce52d,train,1,input,4,4.017476240965879
5e6bbc0b,train,3,input,4,4.025056465275036
95755ff2,test,0,input,4,4.032037134428555
f76d97a5,train,2,output,4,4.036401694158215
de493100,train,1,output,4,4.0386971827489875
feca6190,train,4,output,4,4.044325088657946
1f876c06,train,0,output,4,4.049153212599177
5e6bbc0b,train,0,input,4,4.049692721442643
1f876c06,train,1,output,4,4.069227628304291
6d1d5c90,train,1,input,4,4.091451176847332
85fa5666,train,3,output,4,4.1553070953740745
e681b708,train,2,input,4,4.259009862264565
e681b708,train,2,output,4,4.259009862264565
2de01db2,train,2,input,4,4.584758618375361
2de01db2,train,2,output,4,4.584758618375361
34cfa167,test,1,output,5,2.86928161851092
83302e8f,train,0,output,5,3.40707384147367
753ea09b,train,2,output,5,3.417755728679449
83302e8f,test,0,output,5,3.56249102194398
753ea09b,train,0,output,5,3.6134151943889474
e4888269,test,0,output,5,3.8853936831663036
e84fef15,train,0,input,5,3.9326992948779527
e84fef15,train,2,input,5,3.932800470098154
7039b2d7,train,0,input,5,3.938871969969155
e84fef15,train,1,input,5,3.9443218427905635
b1986d4b,test,0,input,5,3.953948495761178
e84fef15,test,0,input,5,3.963708730676169
753ea09b,test,0,output,5,4.1813118140900025
985ae207,test,0,input,5,4.252568613443147
e4888269,test,0,input,5,4.298974884585967
8a371977,test,0,output,5,4.401503056663321
c909285e,train,0,input,5,4.415584892020613
985ae207,test,0,output,5,4.463988113516288
8a371977,train,2,output,5,4.47411616779873
c803e39c,test,0,output,5,4.48398747031163
264363fd,train,0,output,5,4.643080612043945
264363fd,train,2,output,5,4.678149589158169
39e1d7f9,test,0,output,5,4.744246561926106
9b5080bb,test,0,input,5,4.87523038228196
9b5080bb,test,0,output,5,4.890371344586769
4ff4c9da,test,0,input,5,4.9018660994528656
4ff4c9da,test,0,output,5,4.9018660994528656
15660dd6,train,1,input,5,4.942403207301391
b7955b3c,test,0,input,5,4.962718013569224
15660dd6,test,0,input,5,4.985162210294606
981add89,train,1,input,5,5.068143569918841
1d0a4b61,test,0,output,5,5.143180863353094
db615bd4,train,1,output,5,5.167489656347762
db615bd4,test,0,output,5,5.167489656347762
b1986d4b,train,2,input,5,5.195286612898786
db615bd4,train,2,output,5,5.271216024331243
753ea09b,train,0,input,5,5.272225834718185
264363fd,train,1,output,5,5.273167733008084
39e1d7f9,train,2,output,5,5.348157964537699
a09f6c25,test,1,output,5,5.357151246051305
981add89,test,0,input,5,5.359968480773754
8a6d367c,train,0,input,5,5.36935097592985
8a6d367c,test,0,input,5,5.406064724403148
b7955b3c,test,0,output,5,5.447695529412377
83302e8f,train,1,output,5,5.509960753705788
1190e5a7,train,2,input,5,5.52633376961152
57edb29d,test,0,input,5,5.541031614063207
a09f6c25,test,1,input,5,5.5935006027551495
753ea09b,train,2,input,5,5.596594323797591
b1986d4b,train,1,input,5,5.618287753434828
264363fd,test,0,output,5,5.61832731595272
8a6d367c,train,1,input,5,5.629996741602274
db615bd4,train,0,output,5,5.714207471714469
05a7bcf2,test,0,output,5,5.758580713923104
d6542281,test,0,output,5,5.77842001031101
57edb29d,train,0,input,5,5.836653261560961
1d0a4b61,test,0,input,5,5.8863143886084295
39e1d7f9,test,0,input,5,5.926853113062801
753ea09b,train,1,output,5,5.941928515263909
eb5a1d5d,test,0,input,5,5.944468316682839
6aa20dc0,test,0,output,5,5.956100814289276
b71a7747,train,1,input,5,5.974358951864896
b1986d4b,train,0,input,5,5.997836138312138
4ff4c9da,train,0,input,5,6.031798351333927
4ff4c9da,train,0,output,5,6.031798351333927
8a6d367c,train,2,input,5,6.089065769078953
d6542281,test,1,output,5,6.142099060822379
753ea09b,test,0,input,5,6.147929800288482
1d0a4b61,train,0,input,5,6.177214090746559
f8cc533f,test,1,input,5,6.193578171797405
fd096ab6,train,0,output,5,6.194247097583964
1d0a4b61,train,0,output,5,6.20063455787295
7b6016b9,train,0,output,5,6.273838911552487
8731374e,train,0,input,5,6.3096904081901695
7b6016b9,train,1,output,5,6.317924233909209
1be83260,test,1,output,5,6.341360686790032
c909285e,train,2,input,5,6.34478154490138
7b6016b9,test,0,output,5,6.362681561656646
f8cc533f,test,1,output,5,6.383030278494129
484b58aa,test,0,output,5,6.411349460786369
320afe60,test,1,output,5,6.4386745923416555
06df4c85,test,0,output,5,6.439749378355107
264363fd,train,2,input,5,6.444260907398995
9ba4a9aa,test,0,input,5,6.459287316112424
a09f6c25,test,0,output,5,6.554186367334697
7b6016b9,train,2,output,5,6.557310879290125
9ba4a9aa,train,1,input,5,6.580346443542359
e760a62e,test,0,output,5,6.588046154035114
9ba4a9aa,train,0,input,5,6.588105880240924
c909285e,train,1,input,5,6.591771248326578
c909285e,test,0,input,5,6.600428246594163
9ba4a9aa,train,2,input,5,6.62127253931431
9b5080bb,train,0,output,5,6.646790341009776
e760a62e,train,0,output,5,6.647916164538369
c3fa4749,train,0,input,5,6.650302215082614
484b58aa,train,0,input,5,6.660074947356737
a09f6c25,test,0,input,5,6.674950733280926
9b5080bb,train,0,input,5,6.68012852377013
83eb0a57,train,1,input,5,6.693970643990656
320afe60,test,1,input,5,6.706400906827684
320afe60,train,0,output,5,6.732808929056688
1190e5a7,test,0,input,5,6.735018784199284
c3fa4749,train,0,output,5,6.746635989441784
39e1d7f9,train,0,output,5,6.759603119853663
320afe60,test,0,output,5,6.801890314679396
484b58aa,test,0,input,5,6.820915891984452
538b439f,test,0,output,5,6.827077620815996
753ea09b,train,1,input,5,6.835824056698294
9b5080bb,train,1,output,5,6.853819639494696
320afe60,test,0,input,5,6.877462120628684
92e50de0,test,0,output,5,6.878829732092454
d6542281,test,0,input,5,6.893858510000029
6aa20dc0,test,0,input,5,6.8942090424608535
fd096ab6,train,0,input,5,6.899606604168439
9b5080bb,train,1,input,5,6.911981572847258
985ae207,train,1,input,5,6.965923509350297
484b58aa,train,2,input,5,7.001447881216922
6aa20dc0,train,0,output,5,7.055685535176743
abbfd121,train,0,input,5,7.071216498560361
985ae207,train,1,output,5,7.075635019924747
458e3a53,test,0,input,5,7.084030290992937
320afe60,train,0,input,5,7.094880789723791
985ae207,train,2,input,5,7.106985633525168
320afe60,train,1,output,5,7.110851603381612
39e1d7f9,train,2,input,5,7.134798956167363
320afe60,train,2,output,5,7.165363289941596
985ae207,train,0,output,5,7.169286686757351
5a5a2103,test,0,output,5,7.182085713371596
320afe60,train,1,input,5,7.183173664409616
66ac4c3b,test,0,output,5,7.198429771984402
484b58aa,train,2,output,5,7.222559364559284
985ae207,train,0,input,5,7.239450902919839
abbfd121,train,2,input,5,7.25640841071387
320afe60,train,2,input,5,7.276987552577619
eb5a1d5d,train,2,input,5,7.292605093542326
15113be4,test,0,input,5,7.293350436372742
15113be4,test,0,output,5,7.2950300989330294
985ae207,train,2,output,5,7.300520105673733
484b58aa,train,0,output,5,7.323546040589553
06df4c85,train,0,output,5,7.3304580322952315
484b58aa,train,1,output,5,7.3443789549929965
2c608aff,test,0,output,5,7.345563226050385
66ac4c3b,train,0,output,5,7.345679551013748
34cfa167,train,1,output,5,7.3838048068161495
05a7bcf2,train,2,output,5,7.407792932713224
7039b2d7,train,1,input,5,7.4185917477809316
c3fa4749,test,1,input,5,7.430542134260518
57edb29d,train,1,input,5,7.489305317898617
4290ef0e,test,0,input,5,7.492815363191315
484b58aa,train,1,input,5,7.497302760008014
d6542281,test,1,input,5,7.505636085994672
6aa20dc0,train,0,input,5,7.5105924158120505
a57f2f04,test,0,output,5,7.5106901737373635
06df4c85,test,0,input,5,7.5540026003953304
abbfd121,test,0,input,5,7.558699077294635
15113be4,train,0,output,5,7.560632849876852
c3fa4749,test,1,output,5,7.56085542770416
264363fd,test,0,input,5,7.568583268054144
57edb29d,train,2,input,5,7.57046670136734
66ac4c3b,train,1,output,5,7.572239206068114
15113be4,train,0,input,5,7.575171005379119
538b439f,train,0,output,5,7.586356153090785
6aa20dc0,train,1,output,5,7.60238921368021
f8cc533f,train,0,output,5,7.60741705363846
b7955b3c,test,1,input,5,7.612949693346366
06df4c85,train,2,output,5,7.646251405973209
f8cc533f,train,0,input,5,7.662440106091845
a57f2f04,train,2,output,5,7.663313672512501
6aa20dc0,train,2,output,5,7.6657732305165585
c1d99e64,test,0,output,5,7.682522383481469
42f83767,train,2,output,5,7.68375269777052
a09f6c25,train,0,output,5,7.6859488709799715
68bc2e87,train,3,input,5,7.687406467188357
4ff4c9da,train,1,input,5,7.696780312554452
4ff4c9da,train,1,output,5,7.696780312554452
652646ff,train,0,input,5,7.705063803004515
642d658d,test,0,input,5,7.718025522108396
a644e277,train,1,input,5,7.718254884132386
ea959feb,train,0,input,5,7.720460557861858
a644e277,test,0,input,5,7.72836370628807
15660dd6,train,0,input,5,7.745413367273492
f8cc533f,test,0,input,5,7.75460367288711
15113be4,train,2,output,5,7.767412534812866
15113be4,train,2,input,5,7.776977695565777
da6e95e5,test,1,input,5,7.791873081316978
3ad05f52,train,1,output,5,7.817246820458312
a57f2f04,train,0,output,5,7.84203938249346
8a371977,train,1,output,5,7.842336240715068
ea959feb,test,0,input,5,7.8608171829830615
ba1aa698,test,0,input,5,7.867841396577102
538b439f,train,1,output,5,7.8720746855814
39e1d7f9,train,0,input,5,7.877795712368091
4290ef0e,train,2,input,5,7.885122743729817
da6e95e5,train,2,input,5,7.896166598151813
a09f6c25,train,0,input,5,7.89703033055424
c3fa4749,test,0,input,5,7.911639720087588
ac6f9922,test,0,input,5,7.91839366605887
66ac4c3b,test,0,input,5,7.91857613228999
6aa20dc0,train,1,input,5,7.9422533566901405
68bc2e87,train,2,input,5,7.948773481481325
05a7bcf2,train,1,output,5,7.9489453942390265
b7955b3c,test,1,output,5,7.965282250137704
83eb0a57,train,2,input,5,7.9777476444439595
92e50de0,train,1,output,5,7.980579731913272
